Gene.name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENSG.ID	Gene.type	Chromosome
AASDH	218.66822440987596	0.006908677032457942	0.059018057459548995	0.11706039354469015	0.906812195264417	0.9562210850788022	ENSG00000157426	protein_coding	4
AASDHPPT	87.58054727513378	-0.10130086508461317	0.13269104194167447	-0.7634340917236965	0.44520455475734966	0.5718504492104306	ENSG00000149313	protein_coding	11
AASS	364.67141998329004	-0.32445716670813585	0.090868560901025	-3.5706207239436534	3.561362650775247e-4	0.001101792883678066	ENSG00000008311	protein_coding	7
AATF	222.21655032944497	0.18418263868356488	0.13091515726747513	1.4068855167569176	0.15946133892109615	0.2506933017207605	ENSG00000275700	protein_coding	17
AATK	596.5362536121567	-1.4352151073965975	0.11524202919011553	-12.453920826306467	1.331402295335318e-35	1.5641883570354554e-33	ENSG00000181409	protein_coding	17
ABAT	61.47804941927327	-0.06378880107108195	0.06624301478754192	-0.9629513583533108	0.33557193411724695	0.4564177930139565	ENSG00000183044	protein_coding	16
ABCA1	15.105922905969507	-0.32500556946365045	0.16855169762642727	-1.9282248357057943	0.053827166317473675	0.09955361057528796	ENSG00000165029	protein_coding	9
ABCA10	420.1502266464095	-0.07383598130590019	0.1610756477679001	-0.45839319803508227	0.6466699775890483	0.7561051490496955	ENSG00000154263	protein_coding	17
ABCA12	0.6738797855848967	0.7014039735151733	0.4370238007353504	1.604956005450889	0.10850348694973452	0.18132448883709437	ENSG00000144452	protein_coding	2
ABCA13	147.7654045782545	1.7423129668564186	0.2511248609036593	6.938034572072231	3.975924326690408e-12	3.870258802635582e-11	ENSG00000179869	protein_coding	7
ABCA2	969.9365704422328	-0.007960011931333395	0.06897849140764035	-0.11539846362096157	0.908129296680948	0.9569501473458628	ENSG00000107331	protein_coding	9
ABCA3	1519.1499908720045	-0.9682032971579002	0.1698005036559424	-5.702004860478614	1.1840645124467932e-8	7.270981292737048e-8	ENSG00000167972	protein_coding	16
ABCA4	51.931700644831814	1.3940851688812057	0.13354443763125076	10.439110708082202	1.6434300255930223e-25	6.898713006309586e-24	ENSG00000198691	protein_coding	1
ABCA5	569.1967227040365	0.31366704897054454	0.08065578851417922	3.88895892965453	1.006751512546282e-4	3.429270287083251e-4	ENSG00000154265	protein_coding	17
ABCA6	466.0321944251686	-0.26487711493519034	0.11236612308796441	-2.357268433367899	0.018409933466131838	0.039253231040673756	ENSG00000154262	protein_coding	17
ABCA7	1400.23251489703	0.11545478335737981	0.08414352015972651	1.3721173435365706	0.17002691116824556	0.26432279465902353	ENSG00000064687	protein_coding	19
ABCA8	1172.0230935587417	-0.3079688941629812	0.11457890363257457	-2.687832440346603	0.007191747476883662	0.017035486034515192	ENSG00000141338	protein_coding	17
ABCA9	344.6386994942958	-0.1931951540800924	0.14934403611849414	-1.293624834987086	0.19579503980152696	0.29607798457803963	ENSG00000154258	protein_coding	17
ABCB1	402.35494901748604	0.6980397313760608	0.12366094958118735	5.644787087113345	1.6538579140268145e-8	9.972261405429598e-8	ENSG00000085563	protein_coding	7
ABCB10	41.655881124738244	0.1395361899550135	0.1418655288712451	0.9835806560285292	0.3253217400987945	0.4460845705825061	ENSG00000135776	protein_coding	1
ABCB11	0.49580530168972753	1.6028942224046654	0.5105641869407122	3.13945682718008	0.0016926135345985073	0.004608369162847998	ENSG00000073734	protein_coding	2
ABCB4	25.909509693423896	1.0772813634396368	0.16139871315652604	6.6746589385435735	2.4780778555254538e-11	2.1753051852074943e-10	ENSG00000005471	protein_coding	7
ABCB5	12.487365567316486	0.5937540289445912	0.1481836784105048	4.006878728571903	6.15264332973977e-5	2.176318451042206e-4	ENSG00000004846	protein_coding	7
ABCB6	463.40773700976035	0.4821278191754372	0.11000076636672884	4.382949638442365	1.1708318613978856e-5	4.6793194631819644e-5	ENSG00000115657	protein_coding	2
ABCB7	322.544593522094	0.01550674813694121	0.046314995980210424	0.33481052537642386	0.7377680202170431	0.8306083222482186	ENSG00000131269	protein_coding	X
ABCB8	1075.634693607777	0.12507662820614984	0.04096336106451448	3.053378066540066	0.002262806593787313	0.006016115452881727	ENSG00000197150	protein_coding	7
ABCB9	100.89225208079631	0.44613438571091385	0.07032685179998854	6.343727527854255	2.2427133898473867e-10	1.7390571242154081e-9	ENSG00000150967	protein_coding	12
ABCC1	170.20422353653942	0.12856357809562194	0.09914486429967775	1.2967245353932044	0.19472598419327963	0.29485610334954415	ENSG00000103222	protein_coding	16
ABCC10	743.2133047713178	0.2487769861548729	0.0763792824662187	3.257126515490675	0.0011254625813701075	0.003170508372793486	ENSG00000124574	protein_coding	6
ABCC11	4.5280921390852065	-0.06587904430611824	0.1363733229588904	-0.4830786760690535	0.629039874231717	0.741260714777219	ENSG00000121270	protein_coding	16
ABCC12	2.49798910912025	-0.6331721168778287	0.24157830111444975	-2.620980915739854	0.008767716994068005	0.020317696743479757	ENSG00000140798	protein_coding	16
ABCC2	6.879263294640598	-0.28417181557962273	0.2776967360162954	-1.0233170891967105	0.3061579463173161	0.4247015028373284	ENSG00000023839	protein_coding	10
ABCC3	1612.1121556614992	0.7781119790815655	0.09564034455500511	8.135813214621516	4.091822776571272e-16	6.52734837458167e-15	ENSG00000108846	protein_coding	17
ABCC4	17.230068083816235	-0.21557631830863802	0.1103672927121988	-1.953262719515911	0.050788472580830954	0.09470240245657038	ENSG00000125257	protein_coding	13
ABCC5	748.9774116141406	0.5569914749374787	0.08368572286082249	6.655752688709038	2.8185385234943027e-11	2.4576417861959556e-10	ENSG00000114770	protein_coding	3
ABCC6	691.9783055159285	-0.4162877166685199	0.08868855770683205	-4.693815385346507	2.6815605182931073e-6	1.1855988279695916e-5	ENSG00000091262	protein_coding	16
ABCC8	176.64441931608255	-0.6705487133226634	0.22465699979500298	-2.9847666172633467	0.0028379475971413103	0.007387522451867291	ENSG00000006071	protein_coding	11
ABCC9	352.88490302902034	0.05763581004041912	0.07268632218611067	0.792938868097422	0.4278134404650284	0.5541993805746693	ENSG00000069431	protein_coding	12
ABCD1	76.82677271904679	-0.09372216939135675	0.0935127926241873	-1.0022390173717826	0.3162281675979224	0.43602063801802665	ENSG00000101986	protein_coding	X
ABCD3	127.5647681536098	-0.25856532407757105	0.09490056190264826	-2.724592129842338	0.006438096551423255	0.015380949428390639	ENSG00000117528	protein_coding	1
ABCD4	2300.893628564213	0.09740592658771971	0.04364642737812271	2.2317044587375174	0.025634502372003844	0.05255762312688309	ENSG00000119688	protein_coding	14
ABCE1	202.00211993540017	0.2650906092007256	0.12724822669258887	2.083255822818982	0.03722791122026892	0.07264362076617814	ENSG00000164163	protein_coding	4
ABCF1	822.0515212533167	0.06981653520955103	0.05030326469201702	1.3879126064084406	0.16516365863067514	0.2583390054411062	ENSG00000204574	protein_coding	6
ABCF2	144.11271606972625	0.2602331123347304	0.14932143674880302	1.7427712858972104	0.08137357391042548	0.14184941775352258	ENSG00000033050	protein_coding	7
ABCF3	1940.3334889065718	0.030808810057274205	0.03899152226325374	0.7901412478657942	0.4294452831083995	0.5558892584342667	ENSG00000161204	protein_coding	3
ABCG1	1402.9083053622205	-0.3886211144648811	0.08861675387198117	-4.38541356441804	1.1576562095785828e-5	4.630624838314331e-5	ENSG00000160179	protein_coding	21
ABCG2	25.898689744702306	-0.5068881281628631	0.16350463798065099	-3.100145258404522	0.0019342575742427235	0.005197343424461173	ENSG00000118777	protein_coding	4
ABCG4	2.556549539372386	0.7553761405563832	0.23547758225404283	3.207847359930223	0.0013373245552513473	0.0037102662545811923	ENSG00000172350	protein_coding	11
ABCG5	5.212451842196304	-0.06795051433737329	0.10369184955949276	-0.6553120098256803	0.5122668899452547	0.6361101912965846	ENSG00000138075	protein_coding	2
ABHD1	45.95004370557035	-0.022731311969893704	0.085445828904485	-0.2660318503704111	0.7902146795484337	0.8715877547215837	ENSG00000143994	protein_coding	2
ABHD10	110.38957357621534	-0.13476233240215404	0.11549280600890277	-1.1668461184652998	0.24327251868284558	0.35317717020249906	ENSG00000144827	protein_coding	3
ABHD11	1372.7138605210866	0.3428322552558745	0.07587916558513513	4.518134228442754	6.238693187004223e-6	2.6045740166043465e-5	ENSG00000106077	protein_coding	7
ABHD12	436.1523994739173	-0.02281741164238448	0.051804351859485114	-0.44045356853946876	0.6596086341308501	0.7668015094578776	ENSG00000100997	protein_coding	20
ABHD12B	107.44432460068569	0.28331425692905304	0.12106896381189644	2.340106398938339	0.019278246862121286	0.0409271111926839	ENSG00000131969	protein_coding	14
ABHD14A	225.11766140802618	0.05446223902966883	0.06480243658580376	0.8404350499623011	0.4006645039650938	0.5259231912070798	ENSG00000248487	protein_coding	3
ABHD14A-ACY1	88.5314725438499	0.25508029275878064	0.09518979078746813	2.679702210169815	0.0073687681842538365	0.01741064883403259	ENSG00000114786	protein_coding	3
ABHD14B	2568.753085710066	-0.09395230335967886	0.050004506611966294	-1.878876719827402	0.0602613282811236	0.10971555675354668	ENSG00000114779	protein_coding	3
ABHD16A	1758.8171701073234	-0.1191884443885483	0.054565958558225484	-2.1843003868678736	0.02894018237221166	0.058336312367855164	ENSG00000204427	protein_coding	6
ABHD17A	2490.218941726853	-0.33896948061800375	0.05809974286940651	-5.834268171890558	5.402716764517076e-9	3.475301279654924e-8	ENSG00000129968	protein_coding	19
ABHD17B	354.81737442338215	0.02736585215611286	0.054812270814247534	0.4992650687444163	0.6175926601217739	0.7309396789089622	ENSG00000107362	protein_coding	9
ABHD17C	52.49966392908496	-0.5079553948638059	0.2197188430883554	-2.311842660938926	0.020786355505536827	0.04375088685559751	ENSG00000136379	protein_coding	15
ABHD18	271.53106038285557	-0.10997182532139531	0.045785472314471956	-2.401893433927408	0.016310459168738814	0.03521490722053179	ENSG00000164074	protein_coding	4
ABHD2	94.9275456715056	0.035570443998288424	0.1477525184356181	0.24074340237921524	0.8097539978382593	0.8858685024666871	ENSG00000140526	protein_coding	15
ABHD3	467.0310980917181	-0.23995227741370426	0.07123589244207702	-3.368418211490971	7.560082385028329e-4	0.002199382322883183	ENSG00000158201	protein_coding	18
ABHD4	1038.5465706661444	-0.0569199513592609	0.05511476621483522	-1.0327532033319191	0.3017194085767166	0.4199790277356979	ENSG00000100439	protein_coding	14
ABHD5	29.640857430868436	-1.1059481740500634	0.1677096989113876	-6.594419888824741	4.269218616721379e-11	3.643170569225919e-10	ENSG00000011198	protein_coding	3
ABHD6	502.76854282583963	-0.22524360145450212	0.0592820968353826	-3.7995214993823425	1.4497573557320953e-4	4.7965758776258484e-4	ENSG00000163686	protein_coding	3
ABHD8	10.272408543554029	0.1566118512922813	0.2563646892961758	0.6108947832177819	0.5412692387024753	0.6635325750729912	ENSG00000127220	protein_coding	19
ABI1	1543.6038373923514	-0.10111904266019384	0.04982353489087472	-2.0295437263066214	0.042402939987901705	0.0812480171272955	ENSG00000136754	protein_coding	10
ABI2	809.0412394664203	-0.03429327613507465	0.04781578856581169	-0.7171956620118226	0.4732533755821501	0.5990940587430713	ENSG00000138443	protein_coding	2
ABI3	178.41453158952336	-0.25088770738132915	0.09558641711307998	-2.6247213250448094	0.008671991141949414	0.020133064253708647	ENSG00000108798	protein_coding	17
ABI3BP	3336.6690440117104	-0.5239267984915245	0.0843014119919225	-6.214923168092671	5.134976921454932e-10	3.809426882159576e-9	ENSG00000154175	protein_coding	3
ABL1	202.3259455694814	-0.20540017027632215	0.07266479743892985	-2.8266805594407383	0.004703322012192112	0.011613342087436038	ENSG00000097007	protein_coding	9
ABL2	76.88245755052128	0.4497146970909532	0.17566454550745794	2.560076626685379	0.010464908616501976	0.023761333773703285	ENSG00000143322	protein_coding	1
ABLIM1	1736.219591102327	-0.3333944531886458	0.054330700309338974	-6.1363916034658255	8.441691693970116e-10	6.062698994362237e-9	ENSG00000099204	protein_coding	10
ABLIM2	265.9499968327314	0.18754726817262315	0.09321393211497439	2.012008976740662	0.044218990727455776	0.08422798100338635	ENSG00000163995	protein_coding	4
ABLIM3	1083.5897986348466	-0.11636870404978616	0.07128285951782365	-1.6324920862734076	0.10257586424330686	0.1728879494780269	ENSG00000173210	protein_coding	5
ABO	53.60125177442603	-0.6076813295961313	0.23904054165075828	-2.54216847652547	0.011016705667162419	0.024845111899383557	ENSG00000175164	protein_coding	9
ABR	3571.4452393777656	-0.15913085972762037	0.03435871416151854	-4.631455617912661	3.6310383982981706e-6	1.5730008645688735e-5	ENSG00000159842	protein_coding	17
ABRACL	8.170696354490763	0.3412618028931733	0.2533603621568535	1.346942355102495	0.17799879891859907	0.2743187495915709	ENSG00000146386	protein_coding	6
ABRAXAS1	236.75178164532358	-0.05339057125844846	0.0720409225336967	-0.7411144857768215	0.458624027166327	0.5847847663799992	ENSG00000163322	protein_coding	4
ABTB1	1581.0559511530773	-0.5567608786921534	0.06808468941367764	-8.177475486585752	2.8985237461008566e-16	4.72052515929939e-15	ENSG00000114626	protein_coding	3
ABTB2	0.38404465176905056	-0.7922539314099767	1.6300053668813057	-0.4860437563624705	0.6269361426880731	0.7391547049617019	ENSG00000166016	protein_coding	11
ACAA1	2224.611537230612	-0.08052466437625995	0.046823863258546816	-1.7197355957501368	0.08548051431943442	0.14794552093829658	ENSG00000060971	protein_coding	3
ACAA2	2371.8429647128028	-0.3160177921456679	0.06014101645494823	-5.254613419818029	1.4833571060135005e-7	7.883104051303611e-7	ENSG00000167315	protein_coding	18
ACACA	850.6361863952212	-0.28828544945519674	0.05394486033368709	-5.344076297017871	9.087928552771412e-8	4.98059882843647e-7	ENSG00000278540	protein_coding	17
ACACB	585.9423207069818	-0.21782802122221553	0.09035560940635975	-2.4107858123403187	0.015918193604378152	0.03447158086364293	ENSG00000076555	protein_coding	12
ACAD10	628.2407918042302	0.10598223533367625	0.04587825538710739	2.310075534464616	0.0208839726640084	0.04393160015356722	ENSG00000111271	protein_coding	12
ACAD11	422.02708964585815	0.18005228876055618	0.07547974874437136	2.385438369308072	0.017058780423009755	0.03664842073626477	ENSG00000240303	protein_coding	3
ACAD8	1107.4224578323283	0.32362224805033096	0.04759070105248247	6.800115167319014	1.0453555000253218e-11	9.624071335866443e-11	ENSG00000151498	protein_coding	11
ACAD9	471.61665157983145	0.14405522677187	0.06879796978943199	2.0938877587925306	0.03626997998280053	0.0710192060879155	ENSG00000177646	protein_coding	3
ACADL	169.00119998018738	-1.805249438508895	0.1645580106080828	-10.970292068055812	5.310059101078019e-28	2.717586411181846e-26	ENSG00000115361	protein_coding	2
ACADM	1546.4777586459243	-0.03406465451148033	0.06322387644280678	-0.53879414594731	0.5900289034104336	0.7069296334877108	ENSG00000117054	protein_coding	1
ACADS	102.14377881482984	-0.09181261110339474	0.08169602240786036	-1.123832083831795	0.2610842677554014	0.3737492621404627	ENSG00000122971	protein_coding	12
ACADSB	512.7133385544437	-0.12917042432255874	0.06837656857229349	-1.8891036362257465	0.05887794331590071	0.1075953806633756	ENSG00000196177	protein_coding	10
ACADVL	25488.22977894705	0.15633224756443947	0.070647416756354	2.212851576775863	0.026907880065093655	0.05475969055626424	ENSG00000072778	protein_coding	17
ACAN	79.09297573265889	1.8435257325249894	0.21136965095862964	8.721809040058517	2.7379179321712788e-18	5.607928396157838e-17	ENSG00000157766	protein_coding	15
ACAP1	1212.7344721268198	0.09094914057666181	0.09187849265807303	0.9898849877210131	0.32223033800452494	0.4426253925968473	ENSG00000072818	protein_coding	17
ACAP2	108.1313202117496	-0.5107989205067909	0.117926523939507	-4.331501543866556	1.480959090206472e-5	5.7996469192991397e-05	ENSG00000114331	protein_coding	3
ACAP3	1884.8755862838382	0.1802002702637067	0.09035282677647959	1.9944065580759003	0.0461076424115242	0.08729003346987657	ENSG00000131584	protein_coding	1
ACAT1	3413.0899226147435	-0.2756067619810659	0.0475436763831929	-5.796917338905984	6.754496235953895e-9	4.285801280150093e-8	ENSG00000075239	protein_coding	11
ACAT2	820.1941842172279	-0.6789858690853838	0.07721238969188317	-8.793742452408013	1.4465895843244587e-18	3.043051062520371e-17	ENSG00000120437	protein_coding	6
ACBD3	17.569636734158884	0.01826697566149421	0.3752365428921269	0.04868122790147762	0.9611733361007352	0.9826339139229171	ENSG00000182827	protein_coding	1
ACBD4	758.9552097123176	-0.15438677751181662	0.056389847805699216	-2.737847033100399	0.0061842833540938415	0.014833386370630839	ENSG00000181513	protein_coding	17
ACBD5	382.75042827597105	-0.31755960916689385	0.06032505796135771	-5.2641409705783015	1.4084634958254385e-7	7.512877813255052e-7	ENSG00000107897	protein_coding	10
ACBD6	647.5743314882853	0.05921918634615093	0.0612479052461164	0.9668769259648416	0.33360556273293385	0.4544419460027369	ENSG00000230124	protein_coding	1
ACBD7	3.046336399560622	2.045532721297748	0.6506827325996868	3.143671437422639	0.0016684265415789913	0.004547156083556399	ENSG00000176244	protein_coding	10
ACCS	1747.1116604498086	-0.10287651103564488	0.09997698804106542	-1.0290019038519993	0.3034787802241638	0.42205059667863165	ENSG00000110455	protein_coding	11
ACCSL	0.7518408043372764	-0.3381837744813404	0.263769895544396	-1.282116648616633	0.1998017295381873	0.30111305427780066	ENSG00000205126	protein_coding	11
ACD	291.63389801545065	-0.05076292885521031	0.06999674732709411	-0.7252183964777055	0.46831805865785064	0.5945481402561268	ENSG00000102977	protein_coding	16
ACE	1285.6430917677644	-1.1927828418822597	0.13893211002541916	-8.58536476314962	9.054866460910732e-18	1.7619260988522131e-16	ENSG00000159640	protein_coding	17
ACE2	58.79972205882727	0.12199068270409047	0.10462463510339444	1.1659843074581258	0.243620790211889	0.35351095823976575	ENSG00000130234	protein_coding	X
ACER1	4.970904199200684	0.38854980564939795	0.13205372910713045	2.942361478744621	0.0032571947182657903	0.008358796421532536	ENSG00000167769	protein_coding	19
ACER3	128.27998463689505	-0.5095562977543876	0.1321813326661975	-3.85497927336827	1.1573943434494636e-4	3.901141525737275e-4	ENSG00000078124	protein_coding	11
ACHE	77.1810417780272	-0.158675621217996	0.14666413408081908	-1.0818979173910235	0.27929789037720426	0.3948599555170041	ENSG00000087085	protein_coding	7
ACIN1	4951.465840665186	0.13938978798750976	0.04778912287582123	2.91676807606849	0.0035367864869586354	0.009002203512247897	ENSG00000100813	protein_coding	14
ACKR1	47.739718436762914	1.8505369447079514	0.2128545342874075	8.693904270835302	3.501927749660081e-18	7.102715566085809e-17	ENSG00000213088	protein_coding	1
ACKR2	61.752713375111476	0.347736298730877	0.10230690747182002	3.3989523026747674	6.76445120536049e-4	0.001989293899813192	ENSG00000144648	protein_coding	3
ACKR3	172.0215896359067	0.15684730235320163	0.1649472589102277	0.9508936577028269	0.341658361710055	0.46311430206398857	ENSG00000144476	protein_coding	2
ACKR4	249.90259787467295	-1.2414021017816208	0.11567567167644023	-10.731747512596966	7.221736941656188e-27	3.2983385347221907e-25	ENSG00000129048	protein_coding	3
ACLY	1246.4342871787596	0.06187850841410785	0.04867947566481144	1.271141637600618	0.20367826482056067	0.3060616190208481	ENSG00000131473	protein_coding	17
ACMSD	9.625590214843466	-0.17721932403577695	0.16478445040490475	-1.075461450399704	0.2821681824301122	0.3979841171696237	ENSG00000153086	protein_coding	2
ACO1	814.3683373711401	-0.09986882352370795	0.06012539769255263	-1.6610089472402458	0.09671164976996192	0.16430865099616995	ENSG00000122729	protein_coding	9
ACO2	292.16856716999564	-0.08417424638366038	0.08739329912389296	-0.9631659089140335	0.3354642703498248	0.45634085130605356	ENSG00000100412	protein_coding	22
ACOD1	8.715378464080484	0.10395624123305845	0.3159252569619876	0.32905327745152885	0.7421154186055056	0.8339980760167757	ENSG00000102794	protein_coding	13
ACOT1	22.145152723921086	-0.25242682450545106	0.40682398696908717	-0.6204816642845397	0.5349407219815383	0.6579767358013522	ENSG00000184227	protein_coding	14
ACOT11	167.9545334488006	0.5648839637152573	0.07654098103579343	7.380150555570961	1.5811063611114654e-13	1.8265347449327257e-12	ENSG00000162390	protein_coding	1
ACOT12	1.284470148223794	0.32388990568945575	0.4426345606956484	0.7317320752822092	0.46433211482664344	0.5905715193682644	ENSG00000172497	protein_coding	5
ACOT13	524.4284690736787	-0.08475574903292556	0.0676568167216473	-1.2527303698255037	0.2103038495750663	0.31427807280497905	ENSG00000112304	protein_coding	6
ACOT2	1160.113909899659	-0.2780869182107187	0.06960577221063931	-3.9951703627276594	6.464774882992882e-5	2.2793883505909215e-4	ENSG00000119673	protein_coding	14
ACOT4	110.06574131950372	-0.23321024035878557	0.08621022889755411	-2.705134220626133	0.006827679584073933	0.01623485929614321	ENSG00000177465	protein_coding	14
ACOT6	1.9770339701710424	0.04122371263628979	0.24633615199223077	0.1673473921829791	0.8670967162964696	0.9298677685526179	ENSG00000205669	protein_coding	14
ACOT7	1242.214330905896	0.17025394660296822	0.06389163079212574	2.6647300200694044	0.007705015277149201	0.018111197354617727	ENSG00000097021	protein_coding	1
ACOT8	493.87861473149945	-0.07847372601088769	0.04381834961496759	-1.790887304073233	0.07331138143811508	0.12974482285779154	ENSG00000101473	protein_coding	20
ACOT9	1454.9429065614688	-0.017823519605391597	0.050375512061967706	-0.35381316984860833	0.7234789030067046	0.8187184775044066	ENSG00000123130	protein_coding	X
ACOX1	367.42497244575827	-0.27385363555731795	0.057797497039774555	-4.738157352538292	2.156703217542189e-6	9.668158412212165e-6	ENSG00000161533	protein_coding	17
ACOX2	499.2774983813379	0.09238321835907887	0.09692979537317531	0.9530941234674816	0.34054238332699105	0.46183619286686456	ENSG00000168306	protein_coding	3
ACOX3	418.30685145574245	0.057416565178039995	0.055831906864429855	1.0283826650853602	0.30376985950364876	0.4223610700058176	ENSG00000087008	protein_coding	4
ACOXL	318.9504633278881	-1.1645697009974758	0.12302528429047759	-9.466100466370683	2.904859884664212e-21	8.123171054719683e-20	ENSG00000153093	protein_coding	2
ACP1	1579.2553928008967	-0.03949177646721152	0.04306783493418713	-0.9169668391169359	0.35916001717110374	0.4812156879039032	ENSG00000143727	protein_coding	2
ACP2	589.9700871131809	0.21728390691552701	0.07804332237419177	2.7841447583910246	0.0053669075497583384	0.013060686950167504	ENSG00000134575	protein_coding	11
ACP4	5.803270340098309	-0.16137366604662032	0.13210422158579985	-1.2215632786709272	0.2218728223451688	0.32807601689288	ENSG00000142513	protein_coding	19
ACP5	12707.87310446344	-0.24063055305163847	0.12269188505680799	-1.9612589124392643	0.04984882765911088	0.09320149140948766	ENSG00000102575	protein_coding	19
ACP6	530.6188163979591	0.05502258994443783	0.06460236508423312	0.8517116962002165	0.3943741273259876	0.5192351775055997	ENSG00000162836	protein_coding	1
ACP7	14.517387633916304	0.3320133034472282	0.09026713766289084	3.678119324965813	2.349600398537318e-4	7.494546314330659e-4	ENSG00000183760	protein_coding	19
ACR	91.65428732601615	-0.860195733225482	0.14329720004303495	-6.002878862721312	1.9384924764300972e-9	1.3215707832012487e-8	ENSG00000100312	protein_coding	22
ACRBP	223.30686597140178	-1.006208749265869	0.11851725104287261	-8.489977116511767	2.0667779177939974e-17	3.837714861271558e-16	ENSG00000111644	protein_coding	12
ACRV1	4.094283485098432	0.6884571629407389	0.15010946301180703	4.5863675022712425	4.510244088381734e-6	1.925081456866212e-5	ENSG00000134940	protein_coding	11
ACSBG1	75.6328647464405	1.3965773532788024	0.24904900492857757	5.607640768046087	2.0510317978511064e-8	1.220556673585813e-7	ENSG00000103740	protein_coding	15
ACSBG2	18.188046370017577	0.08787583727308436	0.1381946974960982	0.6358842912591885	0.5248518421152952	0.6482565730437526	ENSG00000130377	protein_coding	19
ACSF2	3035.9795398971705	-0.2125742696510236	0.0818881362105871	-2.595910463810757	0.009434064553613156	0.02167363496021323	ENSG00000167107	protein_coding	17
ACSF3	1114.8071916191766	0.030616301035996607	0.04656272121860891	0.6575281734986039	0.5108413616360656	0.634758775868	ENSG00000176715	protein_coding	16
ACSL1	2598.9215085647616	-0.5448130300716526	0.10381970834911496	-5.247684074006523	1.5402312765066584e-7	8.171405920234132e-7	ENSG00000151726	protein_coding	4
ACSL3	1417.8571472447686	0.07676339934403856	0.07412567072361426	1.035584549787878	0.3003960029742869	0.41844872002682176	ENSG00000123983	protein_coding	2
ACSL4	1812.4527512382117	0.1216190868725667	0.10852312271435868	1.1206744132554831	0.26242647730631363	0.3752680545113633	ENSG00000068366	protein_coding	X
