Gene.name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENSG.ID	Gene.type	Chromosome
ABCD4	40.01043504499916	-0.14134269600582053	0.10778157617279344	-1.3113808595563914	0.18972912214872673	NA	ENSG00000119688	protein_coding	14
ABCE1	60.335668897185144	-0.0395106670974494	0.09666056572813587	-0.4087568368736401	0.6827181186316877	0.8773430787797346	ENSG00000164163	protein_coding	4
ABCF1	0.04406331557686605	-0.2826291574754809	2.9297908797075425	-0.09646734838074637	0.9231494051705871	NA	ENSG00000204574	protein_coding	6
ABCF2	32.00369230861792	0.17704952200333612	0.11985056718608547	1.4772522663863654	0.1396080281181281	NA	ENSG00000033050	protein_coding	7
ABCF3	28.18832459099599	0.11931564436865064	0.10698388108025532	1.115267488558809	0.26473581301567434	NA	ENSG00000161204	protein_coding	3
ABCG1	36.96367288866051	0.23800076538540482	0.13947432292285983	1.706412767581871	0.08793125512065454	NA	ENSG00000160179	protein_coding	21
ABCG2	56.446107518679185	-0.06506800595855194	0.11948129411393046	-0.5445873886878632	0.5860373303289503	0.8359262038207212	ENSG00000118777	protein_coding	4
ABCG4	23.781024892579463	0.05325903313074976	0.17159993069405943	0.3103674512882162	0.7562815429487938	NA	ENSG00000172350	protein_coding	11
ABCG5	26.592620204965925	-0.40674698916003293	0.14188583809755312	-2.8667201365112667	0.004147496001678654	NA	ENSG00000138075	protein_coding	2
ABCG8	8.919093040020844	-0.3828049826330032	0.193721189721655	-1.9760614891072579	0.04814781344003739	NA	ENSG00000143921	protein_coding	2
ABHD1	23.10566444228421	-0.14206602044239	0.1719794202236717	-0.8260640735828907	0.4087677460916404	NA	ENSG00000143994	protein_coding	2
ABHD10	26.191967731329754	0.10534575948600765	0.12832933926994147	0.8209015965118643	0.41170232161469095	NA	ENSG00000144827	protein_coding	3
ABHD11	4.210205592702575	0.2647988987269904	0.25100402115300813	1.0549587911405338	0.29144417207353696	NA	ENSG00000106077	protein_coding	7
ABHD12	28.111240186022034	0.22763196927703241	0.2089779794624835	1.0892629446534472	0.27603794849990165	NA	ENSG00000100997	protein_coding	20
ABHD12B	32.252530952404555	-0.08697353626411047	0.11055869966272677	-0.7866729305738417	0.43147335418873606	NA	ENSG00000131969	protein_coding	14
ABHD13	32.28129897054593	-0.01917609949402205	0.1346751510067391	-0.14238780762950462	0.8867736923649465	NA	ENSG00000139826	protein_coding	13
ABHD14A	6.74977198387539	0.1623689403972588	0.26531353888216547	0.6119888984232057	0.5405451026171988	NA	ENSG00000248487	protein_coding	3
ABHD14A-ACY1	0.28470014614752603	-0.1706211399652269	1.6044216058803706	-0.10634432953276297	0.9153091610951735	NA	ENSG00000114786	protein_coding	3
ABHD14B	26.07918199190646	0.3875545724476737	0.1959699547531302	1.9776224010251418	0.0479713202315383	NA	ENSG00000114779	protein_coding	3
ABHD15	10.974185844621694	0.04989882960201054	0.15331395081426313	0.3254682912872162	0.7448266772551326	NA	ENSG00000168792	protein_coding	17
ABHD17A	11.337723363234993	-0.26849191042561604	0.18458070889152298	-1.4546043952155758	0.1457788135322178	NA	ENSG00000129968	protein_coding	19
ABHD17B	27.346760219321922	-0.08709226697670863	0.1485596755888682	-0.586244326608065	0.5577113378712146	NA	ENSG00000107362	protein_coding	9
ABHD17C	23.733035511080153	0.09572994004315172	0.12515036847971056	0.7649193622523892	0.4443195634852472	NA	ENSG00000136379	protein_coding	15
ABHD18	42.82377340976272	0.056591655664259825	0.10558192183031917	0.5359975901481349	0.5919602159506067	NA	ENSG00000164074	protein_coding	4
ABHD2	266.5933740915321	0.22982667397938192	0.17542098971603254	1.3101435258769207	0.19014728628050825	0.5590385546931174	ENSG00000140526	protein_coding	15
ABHD3	33.34663391571972	-0.14855301778964167	0.11137137557050888	-1.3338527698761626	0.18225211279643977	NA	ENSG00000158201	protein_coding	18
ABHD4	36.241338976970326	-0.07435757151288028	0.12422708835624677	-0.5985616542798188	0.549465233283994	NA	ENSG00000100439	protein_coding	14
ABHD5	34.11777434364714	0.0011866400085057426	0.1099903190689642	0.010788585927837126	0.991392120839262	NA	ENSG00000011198	protein_coding	3
ABHD6	28.231352575301482	0.06490284423163023	0.11452223951209625	0.5667269912650892	0.5708996798427262	NA	ENSG00000163686	protein_coding	3
ABHD8	2.8387989135882927	-0.27800409920626407	0.3577498815577228	-0.777090681332366	0.4371052714657456	NA	ENSG00000127220	protein_coding	19
ABI1	116.55496819277188	0.3148821864154676	0.1558101812155519	2.020934601056983	0.043286535494192986	0.339485741434307	ENSG00000136754	protein_coding	10
ABI2	206.53245212994864	-0.07853425529428593	0.07455286516406406	-1.0534035831012027	0.2921560626920651	0.6479028403657539	ENSG00000138443	protein_coding	2
ABI3	18.816098812497025	0.7117334969984999	0.261782529623683	2.718796773878033	0.006551985000179336	NA	ENSG00000108798	protein_coding	17
ABI3BP	953.0055110402453	0.2187203443910699	0.1940661774776167	1.127039998591701	0.2597255699584735	0.6290540652339695	ENSG00000154175	protein_coding	3
ABL1	60.80338885151293	0.12312695461184127	0.17615724178335293	0.6989605046340872	0.48457671360423965	0.7788949418991225	ENSG00000097007	protein_coding	9
ABL2	139.18374136111262	-0.013536497878366933	0.08731757677453067	-0.1550260368919828	0.8768007909728002	0.9588564710293134	ENSG00000143322	protein_coding	1
ABLIM1	236.85600914911743	-0.08909845469374754	0.09066767638603909	-0.9826926005513782	0.3257587535811202	0.6774071109368284	ENSG00000099204	protein_coding	10
ABLIM2	35.925218455873214	-0.0024852396007505446	0.14199620734922766	-0.017502154790925564	0.9860360138358379	NA	ENSG00000163995	protein_coding	4
ABLIM3	58.40826892274649	-0.14339365170121002	0.11016217501772495	-1.301659591217568	0.19303277895818627	0.5636444753859122	ENSG00000173210	protein_coding	5
ABO	2.536472161561674	-0.21858542692172886	0.338460349161979	-0.6458228488593775	0.5183940888060461	NA	ENSG00000175164	protein_coding	9
ABR	1.1184900665579642	-0.04062462050635201	0.5100573700298653	-0.07964715911069636	0.9365178867806248	NA	ENSG00000159842	protein_coding	17
ABRA	16.363947421598606	-0.04402793846287799	0.1826082718595484	-0.24110593684793044	0.8094730115561943	NA	ENSG00000174429	protein_coding	8
ABRACL	11.607213664973779	0.2267257914201593	0.1913577393135769	1.1848268705172407	0.23608590614488817	NA	ENSG00000146386	protein_coding	6
ABT1	22.143226064854595	0.132856785795916	0.12305639667274061	1.0796414439896107	0.2803018785933906	NA	ENSG00000146109	protein_coding	6
ABTB1	23.86339873645294	0.2154920339163903	0.20218221281338067	1.0658308212072787	0.28650012555064536	NA	ENSG00000114626	protein_coding	3
ABTB2	12.943300649353022	-0.18040360846582332	0.20028389774726144	-0.900739452821489	0.3677268666663233	NA	ENSG00000166016	protein_coding	11
ACAA1	33.61787511665269	-0.036967010865237224	0.12903630086587722	-0.2864853581292712	0.7745064062567284	NA	ENSG00000060971	protein_coding	3
ACAA2	43.38158043424044	-0.010894047063847407	0.1008069088152988	-0.10806845673452581	0.9139413894598802	NA	ENSG00000167315	protein_coding	18
ACACA	0.4648237918230463	-0.18817425955947387	0.9375478316005116	-0.2007089699500844	0.8409261454385379	NA	ENSG00000278540	protein_coding	17
ACACB	109.0768835047928	-0.11629934974208991	0.10709952973457815	-1.0858997236524888	0.27752335920089855	0.6392101727500908	ENSG00000076555	protein_coding	12
ACAD10	43.067740359841366	-0.015246578331443493	0.10687945134472959	-0.14265210140597645	0.8865649472525251	NA	ENSG00000111271	protein_coding	12
ACAD11	5.155990779290656	-0.06318723702185618	0.2698671811222832	-0.2341419833233614	0.814874753673045	NA	ENSG00000240303	protein_coding	3
ACAD8	48.201191350815684	-0.0010444260137342607	0.08652882022389205	-0.012070267582891155	0.9903695536968887	NA	ENSG00000151498	protein_coding	11
ACAD9	29.236217669786974	0.2467751968135404	0.13905541993895815	1.7746535656205888	0.07595510681747963	NA	ENSG00000177646	protein_coding	3
ACADL	34.03601835083233	0.07729885993057034	0.15632899786719895	0.49446270995887476	0.620979435565703	NA	ENSG00000115361	protein_coding	2
ACADM	29.266343713515948	-0.060743956774590394	0.1155480666441769	-0.5257029263989993	0.5990946302268636	NA	ENSG00000117054	protein_coding	1
ACADS	3.641559597109478	0.11579933153522917	0.3117091743841154	0.3714979893165771	0.7102666532700018	NA	ENSG00000122971	protein_coding	12
ACADSB	69.02949657310609	0.01045158094179054	0.09912239714403487	0.1054411640852807	0.9160257538779025	0.9733347002259327	ENSG00000196177	protein_coding	10
ACADVL	46.654868271122744	0.23373435985344762	0.21842330374435534	1.0700980886499751	0.28457515937840205	NA	ENSG00000072778	protein_coding	17
ACAN	33.638707808265906	-0.4525555719703936	0.21229680153959787	-2.131711682363629	0.033030555843627664	NA	ENSG00000157766	protein_coding	15
ACAP1	38.013245682568616	0.09674337989888877	0.15167356548608518	0.6378394256694928	0.5235782122536882	NA	ENSG00000072818	protein_coding	17
ACAP2	142.84341661917628	0.04482445626624322	0.09607138802202551	0.4665744628980137	0.6408043611829932	0.8612023653713523	ENSG00000114331	protein_coding	3
ACAP3	12.896974651634734	0.15353520426614362	0.18814529930593973	0.8160459221278908	0.41447387145495956	NA	ENSG00000131584	protein_coding	1
ACAT1	68.6111679078324	-0.08002185537922948	0.0913984574433902	-0.8755274171754257	0.3812869989681048	0.7187231004695595	ENSG00000075239	protein_coding	11
ACAT2	17.308397363513837	-0.14778160916445265	0.1239945808806485	-1.1918392571260872	0.2333242795355342	NA	ENSG00000120437	protein_coding	6
ACBD3	107.34580567988851	0.19212123276835483	0.15928511092942532	1.2061468372488264	0.22776087809348394	0.6016966480977113	ENSG00000182827	protein_coding	1
ACBD4	13.670188617142175	-0.04374549453600436	0.17512948880373808	-0.24978942629718126	0.8027501971935987	NA	ENSG00000181513	protein_coding	17
ACBD5	31.083292507572494	0.18643043068525197	0.11214562980431408	1.6623958598347472	0.09643342849499136	NA	ENSG00000107897	protein_coding	10
ACBD6	33.80383142769355	0.13362068198533708	0.10291284100155691	1.298386874610872	0.19415442710002379	NA	ENSG00000230124	protein_coding	1
ACBD7	5.572795036961913	-0.2303351054319127	0.2668005678308576	-0.8633231454662318	0.3879598219303501	NA	ENSG00000176244	protein_coding	10
ACCS	48.39595021205931	-0.0014824075005122031	0.1132890852287225	-0.013085174953256347	0.9895598388607791	NA	ENSG00000110455	protein_coding	11
ACCSL	9.39747014046396	0.2741246732987577	0.23931168682504955	1.1454713179100127	0.2520139701700271	NA	ENSG00000205126	protein_coding	11
ACD	11.398930274108988	-0.15172341484567917	0.22315744013141078	-0.679894045909174	0.4965715519512974	NA	ENSG00000102977	protein_coding	16
ACE	14.746956022737239	-0.0915859977345717	0.16992659094758478	-0.5389739017527995	0.5899048626847672	NA	ENSG00000159640	protein_coding	17
ACE2	40.093193058446175	0.06947713493835857	0.1246486822426786	0.557383629640733	0.5772653478554932	NA	ENSG00000130234	protein_coding	X
ACER1	2.668756739404708	0.01682338760929527	0.42827731195474084	0.03928152890590926	0.9686659330470775	NA	ENSG00000167769	protein_coding	19
ACER2	9.821593550099944	0.24112961900277213	0.17771640541618056	1.3568225085246857	0.17483761378703502	NA	ENSG00000177076	protein_coding	9
ACER3	65.20183844759839	0.04392927169393872	0.07953920700503894	0.5522970789884255	0.5807448315571457	0.8318510142385669	ENSG00000078124	protein_coding	11
ACHE	5.8787002682885605	0.13035616445390918	0.24922391455755918	0.523048378745383	0.6009405871247187	NA	ENSG00000087085	protein_coding	7
ACIN1	219.64593936403028	0.16681037186160838	0.10594897449492376	1.5744406461395304	0.11538561320241367	0.47173275832345485	ENSG00000100813	protein_coding	14
ACKR1	43.780404698290205	0.31134470448179713	0.19450918002681855	1.6006684334326509	0.10945037628899763	NA	ENSG00000213088	protein_coding	1
ACKR2	44.14861685764308	-0.1289005113532185	0.15673694575921168	-0.8224003008916793	0.41084910817100523	NA	ENSG00000144648	protein_coding	3
ACKR3	165.65869322868892	0.46403314930260164	0.2610423131785304	1.777616600360276	0.07546684547955185	0.41467531857467044	ENSG00000144476	protein_coding	2
ACKR4	14.960803391135872	-0.2813317397309888	0.16791360486806461	-1.6754553030532615	0.09384493375276444	NA	ENSG00000129048	protein_coding	3
ACLY	99.15051400956138	0.08486643725557048	0.14217679356854146	0.596907801375177	0.5505689384266129	0.8150122793971175	ENSG00000131473	protein_coding	17
ACMSD	19.307919267854047	0.08775855640998619	0.15916328456660483	0.5513743741149171	0.5813770637525698	NA	ENSG00000153086	protein_coding	2
ACO1	100.47494575211954	0.14072587922744711	0.07551748063469238	1.8634874739557756	0.06239371324612386	0.3821124341846929	ENSG00000122729	protein_coding	9
ACO2	15.790181381581633	0.27837128500156255	0.16612229586505728	1.6757009259472684	0.09379678837911543	NA	ENSG00000100412	protein_coding	22
ACOD1	16.551544702612166	-0.008048722158452886	0.1521015093675068	-0.05291678032599669	0.9577982143613545	NA	ENSG00000102794	protein_coding	13
ACOT1	2.3570573662290104	-0.5010567708491913	0.332567812839719	-1.5066303818483948	0.13190542532524865	NA	ENSG00000184227	protein_coding	14
ACOT11	47.89639480926621	-0.09022107520637303	0.09893132178326283	-0.9119566339569174	0.3617915465936219	NA	ENSG00000162390	protein_coding	1
ACOT12	19.289005409405984	-0.10249776138786479	0.16355491507629355	-0.626687136489005	0.530864337532954	NA	ENSG00000172497	protein_coding	5
ACOT13	39.954177765229815	0.0065290937817876595	0.10334163159929627	0.06317970483671095	0.94962340568158	NA	ENSG00000112304	protein_coding	6
ACOT2	9.124967746080594	0.12712585935458853	0.16551948027363336	0.7680416779005511	0.4424624243442179	NA	ENSG00000119673	protein_coding	14
ACOT4	8.873079487345228	-0.03162144650927061	0.18333828332901023	-0.17247596047642846	0.8630633589026502	NA	ENSG00000177465	protein_coding	14
ACOT6	4.140789195262399	0.24091024349834103	0.2954831863141798	0.8153094817455612	0.4148951827035827	NA	ENSG00000205669	protein_coding	14
ACOT7	20.989806665542265	-0.0301589677916333	0.1947716465402361	-0.15484270081068002	0.8769453267825276	NA	ENSG00000097021	protein_coding	1
ACOT8	12.704214664964836	0.12976935149610538	0.17270279729024268	0.7514027191928816	0.452410326756492	NA	ENSG00000101473	protein_coding	20
ACOT9	38.39315602308015	0.11396094075974494	0.118593259323289	0.96093944470388315	0.3365826162587811	NA	ENSG00000123130	protein_coding	X
ACOX1	82.46038497631649	-0.03409974293474461	0.08994113849275001	-0.37913399258886776	0.7045883648777582	0.8870276674826799	ENSG00000161533	protein_coding	17
ACOX2	28.552675273282187	-0.28694467106757954	0.1298109201610858	-2.210481758479967	0.02707174514347147	NA	ENSG00000168306	protein_coding	3
ACOX3	25.538045448551753	-0.005086170462960483	0.13389359368554105	-0.03798666032450909	0.9696983178714869	NA	ENSG00000087008	protein_coding	4
ACOXL	43.225287425420916	-0.04211726446968147	0.13639391590399644	-0.30879137233164083	0.757480232521306	NA	ENSG00000153093	protein_coding	2
ACP1	52.540723608411476	0.17079361661542708	0.10426267396427105	1.6381089235631439	0.10139897382296915	0.4549232666795612	ENSG00000143727	protein_coding	2
ACP2	41.23577514213294	0.47590073257290966	0.23573048048504555	2.018834100680078	0.04350446544578161	NA	ENSG00000134575	protein_coding	11
ACP5	15.879484867650584	0.555167598822462	0.2452775677578322	2.263425897025328	0.023609447846965906	NA	ENSG00000102575	protein_coding	19
ACP6	78.10367611816477	-0.01790767943060029	0.0934964593260487	-0.19153323622824184	0.8481078437670466	0.9497419061760489	ENSG00000162836	protein_coding	1
ACP7	8.69887136454137	-0.11544348317980055	0.24210290310096108	-0.47683642658204156	0.6334786046085351	NA	ENSG00000183760	protein_coding	19
ACR	2.605445881997667	4.630453013829881e-4	0.32158230531093873	0.0014398967036922895	0.9988511290479658	NA	ENSG00000100312	protein_coding	22
ACRBP	14.278370104256183	0.17808300149440873	0.1862469107543326	0.9561662030964239	0.33898827186694036	NA	ENSG00000111644	protein_coding	12
ACRV1	13.523891682160729	-0.2158087551113307	0.17867615415469643	-1.2078206861587426	0.22711624275499542	NA	ENSG00000134940	protein_coding	11
ACSBG1	28.911681982438026	-0.07681215488388946	0.1688090989317221	-0.4550237834926038	0.649092128503942	NA	ENSG00000103740	protein_coding	15
ACSBG2	17.60625156985565	-0.12329944250777926	0.15686119868844742	-0.7860416950699999	0.43184306042913145	NA	ENSG00000130377	protein_coding	19
ACSF2	24.88628143616255	0.06447201319040462	0.14375730966453054	0.44847815628196813	0.653808147366393	NA	ENSG00000167107	protein_coding	17
ACSF3	64.52051675313852	-0.02547284889265708	0.0949516141750214	-0.2682718889402318	0.7884900427496896	0.9269852400986512	ENSG00000176715	protein_coding	16
ACSL1	78.28366740538604	0.15464391199492206	0.08761886390843279	1.7649613918360623	0.07757025461927324	0.42007540501764135	ENSG00000151726	protein_coding	4
ACSL3	74.90623225239584	-0.00234898121709209	0.10341673801728662	-0.02271374307609128	0.9818786132748347	0.9940250522627351	ENSG00000123983	protein_coding	2
ACSL4	95.85856748114283	0.1559751707271932	0.149526558266278	1.0431268701405636	0.2968895374204353	0.6509564649258398	ENSG00000068366	protein_coding	X
ACSL5	70.25814981767697	0.10503458649288497	0.09344808496084736	1.1239886460690136	0.26101784265479466	0.6293290773624016	ENSG00000197142	protein_coding	10
ACSL6	58.10206559224006	-0.10019482403378102	0.1239175215554801	-0.8085605875269383	0.418767942669785	0.7386672079688892	ENSG00000164398	protein_coding	5
ACSM1	21.565141969486692	-0.1176418121439438	0.14582939454533692	-0.8067085000985184	0.41983444576608103	NA	ENSG00000166743	protein_coding	16
ACSM2A	57.41809898324691	0.014745154852542283	0.15993398132040668	0.09219525913634519	0.9265429046651642	0.9756667017104039	ENSG00000183747	protein_coding	16
ACSM2B	81.14082003702897	-0.0780210248783114	0.14830401514188407	-0.5260884191413687	0.5988267746669049	0.8422193822270244	ENSG00000066813	protein_coding	16
ACSM3	60.443852989411596	-0.032505490899668164	0.10984321423752932	-0.2959262538455676	0.7672864008724025	0.9165402065204682	ENSG00000005187	protein_coding	16
ACSM4	26.61673715957171	-0.06497456431768171	0.13053360889745275	-0.4977611886048884	0.6186523745184245	NA	ENSG00000215009	protein_coding	12
ACSM5	21.4619880919804	-0.10354272945670291	0.1521040923194626	-0.6807359872950245	0.4960385608282151	NA	ENSG00000183549	protein_coding	16
ACSM6	36.538926832681355	-0.02822941711165027	0.14187952826103076	-0.1989675146065726	0.8422881560958578	NA	ENSG00000173124	protein_coding	10
