Gene.name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENSG.ID	Gene.type	Chromosome
AANAT	0.21250383703761855	0.03159103151352582	1.3744062303636797	0.02298522141097	0.9816620614416169	NA	ENSG00000129673	protein_coding	17
AARS2	25.62513920130384	0.2735052746008287	0.18047355002172605	1.5154867545294208	0.12964918214629165	0.2248749915954011	ENSG00000124608	protein_coding	6
AARSD1	6.025792162546519	0.5321751704379538	0.32260304666375966	1.6496284704732669	0.09901894823984897	0.18077886860583114	ENSG00000266967	protein_coding	17
AASDH	27.75085288335053	-0.19488284161968467	0.14668507199266634	-1.3285799227710644	0.18398659950739416	0.29535277743239746	ENSG00000157426	protein_coding	4
AASDHPPT	45.909701656220385	-0.009132900080199716	0.12326112761109921	-0.07409391960955362	0.9409356534124715	0.962968735989704	ENSG00000149313	protein_coding	11
AASS	95.45828880327076	1.290297960075335	0.1511692488281487	8.53545261405753	1.39607816430035e-17	5.451352832029939e-16	ENSG00000008311	protein_coding	7
AATF	86.9993166170143	0.16429719953233274	0.12039546004572727	1.3646461375697323	0.17236429623119584	0.2808851311726311	ENSG00000275700	protein_coding	17
AATK	6.2198172024606615	-1.1130917577151473	0.28505076162934806	-3.904889611073912	9.426840560216196e-5	4.3531830101078815e-4	ENSG00000181409	protein_coding	17
ABAT	11.5934469286282	-1.105189115122337	0.21833294357971234	-5.061943914656368	4.15003122079631e-7	3.2871912429674546e-6	ENSG00000183044	protein_coding	16
ABCA1	343.1699691771539	0.4262283388153607	0.0969418777488844	4.396741106247715	1.0988828397719459e-5	6.32656720189666e-5	ENSG00000165029	protein_coding	9
ABCA10	33.15811995668798	-1.0568682921027088	0.19652616305238427	-5.377748568881383	7.542304383482573e-8	6.835709551766837e-7	ENSG00000154263	protein_coding	17
ABCA12	929.201718006848	1.83617878859258	0.17243219561906334	10.648700389160853	1.7681626149182692e-26	1.710548327465876e-24	ENSG00000144452	protein_coding	2
ABCA13	10.888098071201991	0.6523644504277736	0.525969962353726	1.2403074265085972	0.21486170657650516	0.3332900612757213	ENSG00000179869	protein_coding	7
ABCA2	12.476220941826003	-0.46787207273847375	0.2513165557006092	-1.8616842469218182	0.06264761034782587	0.12379984509864145	ENSG00000107331	protein_coding	9
ABCA3	13.837089857774501	-1.1198878549587787	0.22201739568799936	-5.044144633299614	4.5555462724850817e-7	3.58366865290969e-6	ENSG00000167972	protein_coding	16
ABCA4	4.122731097184919	-1.1628262437142574	0.40197831740465056	-2.8927586224599793	0.003818746469291151	0.01152652308522237	ENSG00000198691	protein_coding	1
ABCA5	138.71677615846315	-0.8627262085662696	0.12519210778802867	-6.891218814104564	5.531637404836631e-12	1.0090550435517668e-10	ENSG00000154265	protein_coding	17
ABCA6	73.99623367738863	0.40221099111438574	0.19229197676024162	2.091668086681956	0.036468217201981644	0.0791608093051965	ENSG00000154262	protein_coding	17
ABCA7	8.00712048175094	-0.10647636124325931	0.27795874361751133	-0.3830653422069624	0.7016713161372683	0.792677298686857	ENSG00000064687	protein_coding	19
ABCA8	76.30308137050147	-0.23776097939812316	0.20101088880061793	-1.1828263673514599	0.23687796839966271	0.3595133629333855	ENSG00000141338	protein_coding	17
ABCA9	31.072458153861888	0.03107821191462647	0.24714424720526137	0.12574928312539274	0.8999303891751206	0.9347165698138744	ENSG00000154258	protein_coding	17
ABCB1	13.222190012965198	-0.4887743628168735	0.2477023718851702	-1.9732324688576635	0.04846908283168945	0.10016051918417045	ENSG00000085563	protein_coding	7
ABCB10	19.059633468079678	0.00704442416753554	0.167654602697054	0.042017481501921944	0.9664847622000112	0.9810389670515107	ENSG00000135776	protein_coding	1
ABCB11	4.4687314956412685	-0.6619365932356424	0.4508389575223643	-1.468232907097001	0.14204096846589417	0.24151485662308395	ENSG00000073734	protein_coding	2
ABCB4	5.490490592310347	-0.8417966931217662	0.32830477337706276	-2.5640708310839897	0.01034524302213576	0.027444936811150487	ENSG00000005471	protein_coding	7
ABCB5	1.652265682480064	0.13047903584281278	0.631389676840024	0.20665373639910242	0.8362802903967588	0.8896337209513432	ENSG00000004846	protein_coding	7
ABCB6	19.91216817398764	0.38793445986347685	0.17712652988380267	2.1901544625639477	0.02851303651338089	0.06470670647870572	ENSG00000115657	protein_coding	2
ABCB7	37.45947026788968	-0.19128117476028306	0.14490637769792727	-1.3200328225651252	0.18682405962048845	0.2988213177284796	ENSG00000131269	protein_coding	X
ABCB8	7.61858653173993	-0.2200354576799661	0.2599038787080634	-0.846603208746725	0.3972163248173906	0.5295845395335799	ENSG00000197150	protein_coding	7
ABCB9	0.9626098874481812	-0.5489244395345312	0.8031614581410387	-0.6834546578032354	0.4943195922532801	0.6210278660599953	ENSG00000150967	protein_coding	12
ABCC1	78.55983904550946	1.3044614020851244	0.10075582801024333	12.946758791486548	2.4508518296909734e-38	8.116090097553569e-36	ENSG00000103222	protein_coding	16
ABCC10	17.785540215270384	0.11059080334870665	0.17907452235052043	0.6175686071759344	0.5368597435424508	0.6590664278748845	ENSG00000124574	protein_coding	6
ABCC11	1.201518891629887	-0.7873619604429878	0.768570673469568	-1.0244496539122292	0.30562293918922806	0.4366766522434872	ENSG00000121270	protein_coding	16
ABCC12	0.060197214822590744	-0.9301979884509705	3.5799764044230393	-0.2598335528976438	0.7949921681325408	NA	ENSG00000140798	protein_coding	16
ABCC2	8.042555078885876	-0.6920019512522443	0.28077872683771377	-2.464581127801081	0.013717350607512058	0.03492721831455828	ENSG00000023839	protein_coding	10
ABCC3	29.900274323641163	-1.0396950845808406	0.16221244942593394	-6.409465415634233	1.4603076842801728e-10	2.1809625605641435e-9	ENSG00000108846	protein_coding	17
ABCC4	20.267986827177577	-0.03634957952934927	0.19401343376900512	-0.18735599294957866	0.8513815241181377	0.9001212769524496	ENSG00000125257	protein_coding	13
ABCC5	71.69265240573799	0.6155348322582266	0.13245048387185088	4.647282624152372	3.3633621501465655e-6	2.1740651736307756e-5	ENSG00000114770	protein_coding	3
ABCC6	0.908263809637887	0.642488255599326	0.7490467333193281	0.8577412156277638	0.3910353759665112	0.5241402019260001	ENSG00000091262	protein_coding	16
ABCC8	0.48957663094398307	-0.6882189774095363	1.0931287562539407	-0.6295863808102572	0.5289652364391786	0.652304595494318	ENSG00000006071	protein_coding	11
ABCC9	101.57978055399857	-0.6673710211900225	0.19824323677161104	-3.3664251656608934	7.614924057568095e-4	0.0027983139622561374	ENSG00000069431	protein_coding	12
ABCD1	1.1370764904535091	-0.7461747921413733	0.7209043609269304	-1.0350537915763893	0.3006437906733933	0.4309569695659563	ENSG00000101986	protein_coding	X
ABCD2	1.936422931896879	-0.5672285197711627	0.6611749905111767	-0.8579098240431315	0.3909422591037313	0.5240969795069096	ENSG00000173208	protein_coding	12
ABCD3	96.98777753866342	-0.1614658987686497	0.12398488365795092	-1.3023031034501051	0.19281279118218364	0.30616240877546114	ENSG00000117528	protein_coding	1
ABCD4	29.112422629112434	-0.09665510833169307	0.15727883932136202	-0.6145461700299127	0.5388544732696736	0.6608556391783904	ENSG00000119688	protein_coding	14
ABCE1	79.02135947890935	0.4051639615116647	0.1319885528912722	3.0696901559745515	0.0021428094774277253	0.0069594830632413104	ENSG00000164163	protein_coding	4
ABCF1	118.00100084489912	0.42674341702556956	0.08854141249898867	4.8197041924358714	1.4377123502920294e-6	1.0121588991017474e-5	ENSG00000204574	protein_coding	6
ABCF2	43.90986169981744	0.8198571163335581	0.1358599557688749	6.034575174809418	1.5938142195870846e-9	1.9801934243354686e-8	ENSG00000033050	protein_coding	7
ABCF3	23.057215326583865	0.23482370448646034	0.15735801493030815	1.4922894432194047	0.1356232830373868	0.23314694358628338	ENSG00000161204	protein_coding	3
ABCG1	26.429663752791964	1.0129016476862087	0.18106365537630362	5.594174300640847	2.2167417449253156e-8	2.231816950873198e-7	ENSG00000160179	protein_coding	21
ABCG2	5.287527441180921	-0.6321769901677438	0.30248874911928736	-2.0899190201564912	0.03662507470140074	0.07943671948597782	ENSG00000118777	protein_coding	4
ABCG4	4.311512336674372	3.803739431403148	0.5931125380034447	6.413183312912965	1.4251198331570356e-10	2.1321080388326806e-9	ENSG00000172350	protein_coding	11
ABCG5	1.7135491539308543	-1.0268429596392463	0.5692160134193295	-1.8039600703973742	0.07123756679202045	0.1378946605394101	ENSG00000138075	protein_coding	2
ABCG8	0.033926731510153005	0	3.630631111632531	0	1	NA	ENSG00000143921	protein_coding	2
ABHD1	0.9832013150744133	0.46687237665909426	0.8066082206404322	0.5788093459900596	0.562717824218704	0.6806209828647948	ENSG00000143994	protein_coding	2
ABHD10	38.68729344644754	-0.5064718522587117	0.13111129822560763	-3.8629153941196472	1.12041820503571e-4	5.082613669840603e-4	ENSG00000144827	protein_coding	3
ABHD11	3.6933172447261393	-0.5266570730857931	0.3957751872389092	-1.3306975527191836	0.18328854862488603	0.2946167093550394	ENSG00000106077	protein_coding	7
ABHD12	20.55261462263805	-0.2139745787628761	0.18560977823610705	-1.1528195378299912	0.24898446329899251	0.37386749721038115	ENSG00000100997	protein_coding	20
ABHD12B	33.47726850725766	-0.4723183404568438	0.2664688842524432	-1.7725084179411585	0.07631019919313857	0.1458933751644106	ENSG00000131969	protein_coding	14
ABHD13	31.017145358550003	-0.2568585644817148	0.14584832888532676	-1.761134779155885	0.07821559372951775	0.14900680650761097	ENSG00000139826	protein_coding	13
ABHD14A	2.3062025449910193	-0.2577563527819809	0.5020544909682282	-0.5134031413301163	0.6076693486540234	0.718883359701998	ENSG00000248487	protein_coding	3
ABHD14A-ACY1	11.889057943125422	-0.35489893805606704	0.30190244282281414	-1.1755417900489014	0.2397780282648779	0.3625726770917806	ENSG00000114786	protein_coding	3
ABHD14B	53.93036557023665	-0.6179029120843276	0.14390234649551026	-4.293904353419324	1.7555812953110764e-5	9.658501567174676e-5	ENSG00000114779	protein_coding	3
ABHD15	8.643897173405744	-0.26060052416450297	0.27912845181340645	-0.9336222175541992	0.3504988005832159	0.4835023724080472	ENSG00000168792	protein_coding	17
ABHD2	329.6104298708678	-0.37994729087990636	0.07726691131870157	-4.917335045434183	8.773032692707176e-7	6.48097910632422e-6	ENSG00000140526	protein_coding	15
ABHD3	9.89510783071902	-0.41547833702951603	0.2576992406175526	-1.6122606183621662	0.10690523918730724	0.19219527129764377	ENSG00000158201	protein_coding	18
ABHD4	28.849886583543043	0.7192859469727223	0.2004335328057964	3.588650745729514	3.3239377707983527e-4	0.001333705427297556	ENSG00000100439	protein_coding	14
ABHD5	290.4345649848644	-0.7646348158057424	0.2895180021038767	-2.6410613856453655	0.008264674337348458	0.022640421904094887	ENSG00000011198	protein_coding	3
ABHD6	23.971459787847834	-0.862798798260359	0.17257304283900263	-4.999615143051536	5.744485941343353e-7	4.408201778517493e-6	ENSG00000163686	protein_coding	3
ABHD8	0.5112101558948718	-0.7946514431548211	1.0186624116337695	-0.7800930259911415	0.43533612112386577	0.5665871482507218	ENSG00000127220	protein_coding	19
ABI1	249.98234425005435	0.2222993476111742	0.0672916292282848	3.303521554769174	9.547862907981072e-4	0.003428152612081611	ENSG00000136754	protein_coding	10
ABI2	157.1202882308379	-0.48609066710492876	0.0815326836448985	-5.961911780336001	2.4930374173789177e-9	2.9771223527922996e-8	ENSG00000138443	protein_coding	2
ABI3	2.6703988552313445	0.005520084322680257	0.43457585295513423	0.012702234339859083	0.9898653558652538	0.9939056226238876	ENSG00000108798	protein_coding	17
ABI3BP	163.93923707639138	0.35320002431529324	0.2089143933927211	1.6906447592212632	0.0909046706288228	0.16855587684164194	ENSG00000154175	protein_coding	3
ABL1	73.1651195277114	0.4805460872763472	0.1157403458124128	4.151932361211332	3.2967970993938945e-5	1.7058547491455187e-4	ENSG00000097007	protein_coding	9
ABL2	127.9390272277591	0.031411412445695334	0.08754954918486564	0.35878439967027614	0.7197563839872787	0.8066518016440573	ENSG00000143322	protein_coding	1
ABLIM1	1108.6037893945577	0.17694890693496002	0.10747437421996944	1.6464288182110833	0.09967550397521847	0.1818845688413303	ENSG00000099204	protein_coding	10
ABLIM2	10.792576625412744	-1.3138574103758511	0.26820835731112164	-4.89864455957939	9.65000288225811e-7	7.06818586271734e-6	ENSG00000163995	protein_coding	4
ABLIM3	26.849281584273637	-0.8593129349021554	0.20700720580818158	-4.151125713461481	3.3084396865187554e-5	1.7101012315563665e-4	ENSG00000173210	protein_coding	5
ABO	1.6436666750683075	-1.406265214373594	0.6973101336359332	-2.0166998105147393	0.04372684972699513	0.09218613519819494	ENSG00000175164	protein_coding	9
ABR	126.6114590652189	0.4753448440075458	0.09752097891352292	4.874282942022758	1.0920438081313684e-6	7.881389093052038e-6	ENSG00000159842	protein_coding	17
ABRA	3.568636438703192	0.17532752907963675	0.3763994480528544	0.46580176986608407	0.6413573981265694	0.7453750599531117	ENSG00000174429	protein_coding	8
ABT1	16.584619479371227	-0.0470739224277541	0.20019440678187048	-0.23514104706754022	0.8140992607380405	0.8750258579307819	ENSG00000146109	protein_coding	6
ABTB1	4.000828659532034	0.4114461221435367	0.43541456054391314	0.9449526024797255	0.34468307447267826	0.4779324053804267	ENSG00000114626	protein_coding	3
ABTB2	15.423059235982894	-0.6069740889529442	0.22255868531240777	-2.727254108735091	0.006386383655410171	0.018099658746899793	ENSG00000166016	protein_coding	11
ACAA1	13.097980360735614	-0.4504484281760226	0.2531467240658733	-1.7793966318869205	0.07517475827720518	0.14417654191675883	ENSG00000060971	protein_coding	3
ACAA2	92.64538242998533	-1.593627810796506	0.3927833237803405	-4.057269528295259	4.964977251089253e-5	2.455396561279636e-4	ENSG00000167315	protein_coding	18
ACACA	288.4782778707546	0.015774801938535914	0.11675866080075897	0.1351060540635575	0.8925280236188254	0.9298869045615334	ENSG00000278540	protein_coding	17
ACACB	65.5450813141937	-1.4019309515550424	0.189555486368449	-7.395886969106425	1.4046745599815935e-13	3.336344265225247e-12	ENSG00000076555	protein_coding	12
ACAD10	20.73341357165925	-0.5439121449936636	0.16940268630837	-3.210764580223717	0.0013238233895803654	0.0045647254242238465	ENSG00000111271	protein_coding	12
ACAD11	102.9608242264983	-0.7114810416599088	0.1124899493894478	-6.32484097931908	2.5349349897574107e-10	3.662045345941494e-9	ENSG00000240303	protein_coding	3
ACAD8	74.01729243678315	-0.4062849345922448	0.2091891727699761	-1.9421891162550498	0.052114210184928796	0.10651711565394349	ENSG00000151498	protein_coding	11
ACAD9	82.90317992434673	0.25890625755096763	0.13578167121604276	1.9067835535697661	0.05654862192836342	0.11395755056833448	ENSG00000177646	protein_coding	3
ACADL	8.011824505973841	-2.140121107043508	0.30872116949327677	-6.932213655954406	4.143055783887964e-12	7.729514691067252e-11	ENSG00000115361	protein_coding	2
ACADM	147.30723611715797	-1.5806105023681474	0.3800957483166086	-4.158453519589346	3.204094105130985e-5	1.6603821995292076e-4	ENSG00000117054	protein_coding	1
ACADS	2.061445336094761	0.2218167468602047	0.4881938595586437	0.45436201729522	0.6495682857428124	0.7517496010706288	ENSG00000122971	protein_coding	12
ACADSB	91.00823559138209	-0.8413455014185782	0.14089818656969158	-5.971301135252219	2.3536883780438417e-9	2.828368030001044e-8	ENSG00000196177	protein_coding	10
ACADVL	115.6133990912829	0.02677206004494435	0.1534621490436785	0.17445383250383434	0.8615088106553206	0.9070400333490515	ENSG00000072778	protein_coding	17
ACAN	1.8231702010983457	0.1013613809523093	0.6215112562523729	0.1630885682803308	0.8704487004821405	0.9131359501859555	ENSG00000157766	protein_coding	15
ACAP1	3.2620625014909024	1.3279907374468611	0.4703738345117978	2.8232666020319477	0.004753702381390253	0.01399294957393849	ENSG00000072818	protein_coding	17
ACAP2	189.1365077947797	0.020168669572287433	0.0826093739457302	0.24414504806121803	0.8071184846245778	0.8708447108133515	ENSG00000114331	protein_coding	3
ACAP3	10.97499173774048	-0.31557548286240455	0.28013418163818865	-1.1265154470509802	0.2599474059476898	0.3856305145900575	ENSG00000131584	protein_coding	1
ACAT1	48.13251207410001	-0.7814215421295	0.1256595250507269	-6.218561957910088	5.017318292257074e-10	6.9284860459235624e-9	ENSG00000075239	protein_coding	11
ACAT2	153.93012330480295	-1.0336678599481124	0.3029111211984763	-3.412446053015078	6.438266884557966e-4	0.0024049231182665548	ENSG00000120437	protein_coding	6
ACBD3	135.4312410304745	0.2801905068627596	0.07744138264991986	3.618097937757437	2.967760984285332e-4	0.0012055623058638695	ENSG00000182827	protein_coding	1
ACBD4	1.9541004583517139	-0.7848842345378428	0.5207092001923737	-1.507336982422955	0.13172430269577862	0.22766770621346843	ENSG00000181513	protein_coding	17
ACBD5	106.6341521842303	-0.12367561280382564	0.08583997550956171	-1.4407694325361196	0.14964983184315805	0.2513626711216525	ENSG00000107897	protein_coding	10
ACBD6	15.922301897581775	0.2602464026345237	0.19025084801960282	1.3679119191505984	0.17133964841815927	0.27974329672639625	ENSG00000230124	protein_coding	1
ACBD7	0.6434602687241031	-1.3663028319164408	0.843475471009385	-1.6198489213698053	0.1052647344055678	0.189827073668853	ENSG00000176244	protein_coding	10
ACCS	12.17141405968357	-0.41446151795223196	0.24741086929768355	-1.6751952698309058	0.0938959253391301	0.17298468325022148	ENSG00000110455	protein_coding	11
ACCSL	0.20082000397007108	0.27189630828904826	1.5173191339230676	0.179195201727967	0.8577844312145579	NA	ENSG00000205126	protein_coding	11
ACD	5.55510670530954	0.07509071469128281	0.3192492585675087	0.2352103025335737	0.8140455100255799	0.8750258579307819	ENSG00000102977	protein_coding	16
ACE	4.579205032311117	0.2894368849371039	0.40886879939681997	0.7078967271753018	0.4790093923025865	0.6080753214486206	ENSG00000159640	protein_coding	17
ACE2	5.472983068564232	0.3643742654259621	0.3929911816156592	0.9271817854231544	0.35383215827530273	0.4864662487425719	ENSG00000130234	protein_coding	X
ACER1	38.74884759808542	0.35174462168760084	0.24890316622097508	1.4131785747366652	0.15760322451970415	0.26183574782723645	ENSG00000167769	protein_coding	19
ACER2	10.36983321543091	-0.4929336966321143	0.22717175031848955	-2.1698723364196146	0.030016518533365504	0.06746077383771261	ENSG00000177076	protein_coding	9
ACER3	43.44677805205039	-0.09685348682423373	0.17452380432373543	-0.5549586040685542	0.5789229754033536	0.6936528321598073	ENSG00000078124	protein_coding	11
ACHE	0.5351854916474742	0.2045873323307932	1.059894794423	0.1930260752362401	0.8469385470091693	0.8969974647578507	ENSG00000087085	protein_coding	7
ACIN1	171.65617639011793	0.29938635731234536	0.11022296026637764	2.7161886832726454	0.006603827006619961	0.018651451706412293	ENSG00000100813	protein_coding	14
ACLY	146.4286101707558	-0.4040205666722027	0.19360586319346168	-2.0868198927864237	0.03690441824306128	0.07992307300590636	ENSG00000131473	protein_coding	17
ACMSD	0.4408574309697022	0.27952951221854033	1.0173595286154065	0.27475981141000466	0.7835007759687562	0.8553783910595311	ENSG00000153086	protein_coding	2
ACO1	142.95811653840025	-1.243067294078274	0.3001374794974511	-4.14165966929442	3.44801711489533e-5	1.7686879570598027e-4	ENSG00000122729	protein_coding	9
ACO2	39.94514001079517	0.20782645329101396	0.1352551092312344	1.536551591080455	0.12440315481570326	0.2178069686152563	ENSG00000100412	protein_coding	22
ACOT1	1.6655230876424896	-3.0864606842154547	0.9376078250074031	-3.291846123608327	9.95320544758785e-4	0.0035566341109662335	ENSG00000184227	protein_coding	14
ACOT11	3.0156793511504505	0.10536549406748107	0.4186494210970821	0.25167954082288696	0.8012887721161877	0.8664485184201414	ENSG00000162390	protein_coding	1
ACOT12	0.11218174704379225	-0.9302017511375197	2.622784684989623	-0.35466188149607863	0.7228429109972005	NA	ENSG00000172497	protein_coding	5
ACOT13	71.43784017136744	-0.016133964248899756	0.12493185349735107	-0.12914211866104944	0.8972451951575959	0.9328359754038399	ENSG00000112304	protein_coding	6
ACOT2	3.4350927302988614	-2.1508343873250384	0.5202492403562969	-4.1342384005251445	3.5613364761313364e-5	1.8230146884358386e-4	ENSG00000119673	protein_coding	14
ACOT4	2.466715486846292	-2.1706743404458777	0.6295909925650983	-3.447753170041477	5.65270362708623e-4	0.002140271689938982	ENSG00000177465	protein_coding	14
ACOT6	0.12750710218011277	-0.20885771006597992	1.997236656265692	-0.10457334107640953	0.9167143694341773	NA	ENSG00000205669	protein_coding	14
ACOT7	11.768979608545088	0.8431319476418031	0.2538517975060824	3.3213550422923492	8.958150230886139e-4	0.0032373420141838262	ENSG00000097021	protein_coding	1
ACOT8	10.836708881697229	-0.05511959070684649	0.23763066876729033	-0.2319548692632121	0.8165730669498622	0.876775630179663	ENSG00000101473	protein_coding	20
ACOT9	13.019466138167907	0.1170144678752677	0.2191478169783806	0.533952240495334	0.5933745774571924	0.7064862216561469	ENSG00000123130	protein_coding	X
ACOX1	276.15370732844946	0.14745548586508464	0.1072087295813091	1.3754055890873293	0.16900573719542766	0.2768706507120467	ENSG00000161533	protein_coding	17
ACOX2	11.968358869127403	-1.8241024519985432	0.42020800755922655	-4.340951193657212	1.4186723559014442e-5	7.978294568459461e-5	ENSG00000168306	protein_coding	3
ACOX3	26.770458690960467	0.0694246745185023	0.18471293947118428	0.3758517119442666	0.7070271410261053	0.7967415331764632	ENSG00000087008	protein_coding	4
ACOXL	0.12764120718630811	-0.9302030519172713	2.2391471813550736	-0.4154273822028691	0.6778290649192817	NA	ENSG00000153093	protein_coding	2
ACP1	59.90143728932354	0.17431739670416976	0.1068451154573781	1.6314961704890218	0.10278566724405187	0.18626744982512855	ENSG00000143727	protein_coding	2
ACP2	9.111789246719333	0.13054359911495464	0.2462916018391945	0.5300367456304396	0.5960864539898951	0.7088328663563285	ENSG00000134575	protein_coding	11
ACP5	7.248148169992003	1.2435904263863462	0.30400487557893047	4.090692374647347	4.3008729355014276e-5	2.1585844345477874e-4	ENSG00000102575	protein_coding	19
ACP6	14.74927780222969	-0.48841971637367854	0.32693168753928653	-1.4939503724764716	0.13518859101875	0.23256219154274474	ENSG00000162836	protein_coding	1
ACR	0.40469086511301877	-0.7006433650520174	1.1271633669122363	-0.6215987722980809	0.534205728498089	0.6566040431646747	ENSG00000100312	protein_coding	22
ACRBP	0.8372901214551063	0.976854308275235	0.8177443898315843	1.194571702872116	0.23225441054071222	0.3544329093859504	ENSG00000111644	protein_coding	12
ACRV1	1.7622563167354959	1.4871232417908826	0.5748127398012994	2.587143844976278	0.009677518289613848	0.025933218946024034	ENSG00000134940	protein_coding	11
ACSBG1	62.53353609855115	-2.3559880179582144	0.4812906857762254	-4.895145673053028	9.823293475046114e-7	7.188997604772379e-6	ENSG00000103740	protein_coding	15
ACSBG2	2.5657270214124486	-0.23090224652201816	0.4364616562820746	-0.529032145661821	0.5967831505416392	0.7093366709174648	ENSG00000130377	protein_coding	19
ACSF2	11.869113523654804	-0.5969664917848065	0.2591350130643918	-2.3036890489069797	0.0212401050181897	0.05049766787425468	ENSG00000167107	protein_coding	17
ACSF3	6.711894132185166	0.20168326180181784	0.3146265022223227	0.641024390435182	0.5215068364180847	0.6455836250429082	ENSG00000176715	protein_coding	16
ACSL1	560.7555844880385	-1.505767550557155	0.2965546695099872	-5.077537821425013	3.823574109946147e-7	3.045418416895127e-6	ENSG00000151726	protein_coding	4
ACSL3	101.99498463798918	-0.7862764565952317	0.14877974807251343	-5.284835246609036	1.258179387698675e-7	1.0942348008167264e-6	ENSG00000123983	protein_coding	2
ACSL4	62.66787882204637	-0.2278333721148359	0.11355367617528576	-2.0063936262454742	0.044814267814004036	0.09406407749355795	ENSG00000068366	protein_coding	X
ACSL5	26.70445971929713	-0.8811403839417917	0.23579529812993613	-3.7368869987230835	1.863126028305993e-4	7.96500253411847e-4	ENSG00000197142	protein_coding	10
ACSL6	0.752808265159661	-2.2570688994249273	0.8847452124799093	-2.5510947870499843	0.010738511598840973	0.028348485318418142	ENSG00000164398	protein_coding	5
ACSM1	0.8120253081323008	-2.2843837134705174	0.884581650669134	-2.5824452855680597	0.009810291652025141	0.02622372279538543	ENSG00000166743	protein_coding	16
ACSM2A	0.061430909412164815	-0.4493088533183534	3.5594374474055464	-0.12623029901701238	0.8995496280415858	NA	ENSG00000183747	protein_coding	16
ACSM3	19.17360748329675	-1.805199332742473	0.538339458759916	-3.353273298785888	7.986180652298019e-4	0.0029179297863902373	ENSG00000005187	protein_coding	16
ACSM4	0.236570396157599	-0.4493059490576651	1.4722069210532918	-0.3051921184667497	0.7602198348019279	NA	ENSG00000215009	protein_coding	12
ACSM5	1.3283794057500498	-2.683329360488932e-4	0.6541062222333119	-4.102283802357441e-4	0.9996726851181872	0.9998393375011234	ENSG00000183549	protein_coding	16
ACSS1	15.317446247770427	-0.5636857951267721	0.21601691351649213	-2.6094521301626536	0.00906873332986707	0.024534734947417272	ENSG00000154930	protein_coding	20
ACSS2	65.4249972806488	-1.2232492499058214	0.3139550151807424	-3.896256440438139	9.769095235510472e-5	4.5003697152351616e-4	ENSG00000131069	protein_coding	20
ACSS3	12.693641595740083	-1.2605838525479904	0.27255451166845873	-4.625070577005866	3.7447086968668697e-6	2.3897252293055437e-5	ENSG00000111058	protein_coding	12
ACTA1	2.9603537061679805	-1.463469874118288	0.4961093374769868	-2.949893830986752	0.003178831443973136	0.009820501877505813	ENSG00000143632	protein_coding	1
ACTA2	300.9315353350601	-1.0158696294979557	0.26274273304853357	-3.8664042872322	1.1045178288039769e-4	5.01709232709166e-4	ENSG00000107796	protein_coding	10
