ENSG.ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene.type	Gene.name	Chromosome
ENSG00000197982	0.3718845968570541	8.704340105129756	7.046598237680814	2.0856021879342105e-11	7.311276321296225e-9	15.535398101140862	protein_coding	C1orf122	1
ENSG00000240065	0.7567235282733193	9.12689071655123	7.042714697681256	2.1340428386883e-11	7.311276321296225e-9	15.513407750532314	protein_coding	PSMB9	6
ENSG00000166741	1.3261594276965658	7.176389719785574	7.04251833304243	2.136521385179152e-11	7.311276321296225e-9	15.512296050705105	protein_coding	NNMT	11
ENSG00000110066	-0.2795919567499583	6.791261172898489	-7.041692584205383	2.1469752016456048e-11	7.311276321296225e-9	15.507621367913801	protein_coding	KMT5B	11
ENSG00000188820	1.0484342840228624	6.566820948298162	7.035720855468844	2.2240910615044403e-11	7.430981984362383e-9	15.473824953253969	protein_coding	CALHM6	6
ENSG00000116663	0.8475206819187351	6.108204552555351	7.026005425522897	2.3554221841719293e-11	7.724040006910467e-9	15.418880513513097	protein_coding	FBXO6	1
ENSG00000162734	0.6204455461351319	7.201701448157957	7.017869426560051	2.4712583087723014e-11	7.956553114861801e-9	15.372905656974547	protein_coding	PEA15	1
ENSG00000177409	0.7971654538019273	6.1722994907747655	6.981682689997939	3.058236485124562e-11	9.567217559001149e-9	15.168835158680091	protein_coding	SAMD9L	7
ENSG00000163430	0.7374814868218289	6.244811064188632	6.980500006769807	3.07957646748964e-11	9.567217559001149e-9	15.162176987798086	protein_coding	FSTL1	3
ENSG00000172367	-0.8225469411149433	6.140917273364592	-6.954987622280719	3.5773298112173175e-11	1.0835778093287713e-8	15.018726175555917	protein_coding	PDZD3	11
ENSG00000136514	0.6384378533939108	5.454960291118081	6.953423819666066	3.6102942596791e-11	1.0835778093287713e-8	15.009944242687267	protein_coding	RTP4	3
ENSG00000168404	0.6737388581228014	7.6215013516925865	6.9384942183708	3.9404544273936764e-11	1.162959450004787e-8	14.926167405827938	protein_coding	MLKL	16
ENSG00000164111	0.5939520400929652	9.183752669190437	6.93360363530784	4.054940132031519e-11	1.1722558414532046e-8	14.898749388336858	protein_coding	ANXA5	4
ENSG00000086300	0.9129305145424915	4.621426150315263	6.931534747495946	4.104351827992923e-11	1.1722558414532046e-8	14.887154368275079	protein_coding	SNX10	7
ENSG00000143387	1.033647959409567	8.888320325122246	6.904626540408598	4.803634685741464e-11	1.350202587541426e-8	14.736552214666661	protein_coding	CTSK	1
ENSG00000163191	0.7861756380219376	10.420250298536924	6.872734918255853	5.785428287251242e-11	1.600755689228828e-8	14.55855110772106	protein_coding	S100A11	1
ENSG00000111341	0.660532120128746	4.7899237952141	6.8687257955318834	5.922051153657832e-11	1.6133489512149674e-8	14.536212394925679	protein_coding	MGP	12
ENSG00000117228	1.3203391868127081	7.453975360065669	6.861160918688832	6.188552777838568e-11	1.651413440150509e-8	14.49408427600473	protein_coding	GBP1	1
ENSG00000137673	1.7929486913141446	4.616914525010343	6.85950929910334	6.248288936643556e-11	1.651413440150509e-8	14.484890583066603	protein_coding	MMP7	11
ENSG00000160218	-0.3045242387353193	6.640643113095823	-6.844093218918632	6.833953443293564e-11	1.7796418760859184e-8	14.399147144043296	protein_coding	TRAPPC10	21
ENSG00000162493	0.7702581648370814	4.002622782399241	6.841441580272901	6.939998307412363e-11	1.7810650728646104e-8	14.38441157863994	protein_coding	PDPN	1
ENSG00000233276	0.3737101899197519	9.869531620588173	6.83571274248833	7.174667531683063e-11	1.8149858950149095e-8	14.352588298849616	protein_coding	GPX1	3
ENSG00000177674	0.5793626260127178	5.560483316031778	6.832177493716495	7.323359900374165e-11	1.8265078467017707e-8	14.332958955596885	protein_coding	AGTRAP	1
ENSG00000148730	-0.44500278129877735	7.683821485891946	-6.820265098930594	7.847071275076687e-11	1.9292932993451444e-8	14.266864797371417	protein_coding	EIF4EBP2	10
ENSG00000162852	-0.4451034598202872	5.949077050091479	-6.8179428305020275	7.95337761758502e-11	1.9292932993451444e-8	14.25398884488501	protein_coding	CNST	1
ENSG00000137965	0.591474609210259	4.736570247571518	6.796533859542129	9.002613745340048e-11	2.1543011378713725e-8	14.135421251242652	protein_coding	IFI44	1
ENSG00000140937	0.354943142548942	4.138774723277197	6.7870648049469	9.509061055273955e-11	2.2272866004279016e-8	14.083057787088682	protein_coding	CDH11	16
ENSG00000071073	-0.4830364612470559	6.75817707541083	-6.786155051182677	9.559169958918032e-11	2.2272866004279016e-8	14.078029419520044	protein_coding	MGAT4A	2
ENSG00000151790	1.280027022541784	5.443268818913552	6.778413840647718	9.996198703944964e-11	2.298866060382564e-8	14.03526037470275	protein_coding	TDO2	4
ENSG00000102024	0.6577490605094578	8.091536919887394	6.75441796860577	1.1479606147123386e-10	2.6061649442725757e-8	13.902891526489258	protein_coding	PLS3	X
ENSG00000214357	-0.8670310344659633	8.770341171360272	-6.741199022705025	1.2387204686319292e-10	2.7766154504473674e-8	13.830104270951823	protein_coding	NEURL1B	5
ENSG00000137819	-0.7407067472689866	5.903206809128848	-6.737611255107135	1.264548210526703e-10	2.7990774640008572e-8	13.810365305767872	protein_coding	PAQR5	15
ENSG00000185291	0.8059482815600552	5.2449319394214156	6.731214096592404	1.3119210765875764e-10	2.8680862252114572e-8	13.77518709015189	protein_coding	IL3RA	X
ENSG00000187498	0.8995211555769975	6.830746066087584	6.728784665055956	1.3303654499193572e-10	2.872940413069753e-8	13.761833362812654	protein_coding	COL4A1	13
ENSG00000068001	0.4674367621486155	7.081456874169633	6.722251887132959	1.3812371458092175e-10	2.946861129878268e-8	13.725940861861885	protein_coding	HYAL2	3
ENSG00000166670	1.6558084432301428	4.492727596261173	6.720064628194701	1.3986934906475856e-10	2.9485790871889813e-8	13.713928760288779	protein_coding	MMP10	11
ENSG00000171503	-0.49479960054735717	7.149186853716772	-6.697837307298042	1.5888625113614953e-10	3.3100679236693365e-8	13.592007096284677	protein_coding	ETFDH	4
ENSG00000149131	0.9734153012610891	5.93764095259973	6.674849080793977	1.8122691695855805e-10	3.7315886575606346e-8	13.466194977172973	protein_coding	SERPING1	11
ENSG00000168701	0.2966662888337872	8.343251112424719	6.672767783955839	1.83395855048386e-10	3.7328434496515164e-8	13.454818520243494	protein_coding	TMEM208	16
ENSG00000159674	0.9337085119897814	6.177938221635521	6.669822499194724	1.8650884090762402e-10	3.748371779723605e-8	13.43872352118863	protein_coding	SPON2	4
ENSG00000150977	0.810861910183041	5.340246288543951	6.668063883891888	1.8839230200779357e-10	3.748371779723605e-8	13.429115540329823	protein_coding	RILPL2	12
ENSG00000111335	0.48016247810914336	4.474939018922813	6.6656969460230435	1.9095682384597626e-10	3.757181596293942e-8	13.416186738264093	protein_coding	OAS2	12
ENSG00000137752	0.6994736374798478	8.455951253906798	6.641114404551427	2.1970615738945957e-10	4.2267645659699026e-8	13.282092591833008	protein_coding	CASP1	11
ENSG00000123610	1.3753894156543596	4.887702201803391	6.64011340489119	2.2096287598201196e-10	4.2267645659699026e-8	13.276639324931283	protein_coding	TNFAIP6	2
ENSG00000196352	1.1340880925064152	9.11663085929247	6.6393042461183125	2.2198390819697365e-10	4.2267645659699026e-8	13.272231576039486	protein_coding	CD55	1
ENSG00000205403	1.2377721118013012	5.558805085718255	6.625694879147039	2.398684150256275e-10	4.518712652418948e-8	13.198151029666766	protein_coding	CFI	4
ENSG00000130303	0.9143326056101078	8.806681771102177	6.622363279882557	2.4445802595821935e-10	4.538601826416708e-8	13.180031536151906	protein_coding	BST2	19
ENSG00000106605	0.713185474959543	6.856439434895232	6.621221836899022	2.4605024584142983e-10	4.538601826416708e-8	13.173825005731162	protein_coding	BLVRA	7
ENSG00000134827	1.7046757959323586	4.831880330192915	6.596649640248472	2.829075429021e-10	5.164666772897306e-8	13.040389848660523	protein_coding	TCN1	11
ENSG00000088992	1.026963405821908	5.047192704937004	6.549028460614411	3.704377306015874e-10	6.635449042835176e-8	12.782745935435164	protein_coding	TESC	12
ENSG00000198832	0.7113140496457264	7.612969375551313	6.548463488936216	3.716215104614724e-10	6.635449042835176e-8	12.77969687327226	protein_coding	SELENOM	22
ENSG00000140948	-0.38421988392475015	5.4557788417758415	-6.5469955062418865	3.747147641086049e-10	6.635449042835176e-8	12.771775239189422	protein_coding	ZCCHC14	16
ENSG00000111424	-0.4321262456561765	7.31739292030122	-6.540670459931154	3.883344056122392e-10	6.754173197665203e-8	12.737657361317817	protein_coding	VDR	12
ENSG00000100485	-0.4211854806007018	6.453213434801306	-6.540345237065374	3.8904769943632864e-10	6.754173197665203e-8	12.735903684959185	protein_coding	SOS2	14
ENSG00000135220	-1.479601588398582	7.757449766639989	-6.532423833054678	4.068243160779699e-10	6.994218436027855e-8	12.693207959471229	protein_coding	UGT2A3	4
ENSG00000198087	-0.38325312681363144	7.04331639566794	-6.522463264551856	4.3031297749236607e-10	7.307715034371791e-8	12.639571261038059	protein_coding	CD2AP	6
ENSG00000157657	0.2423481738415525	4.059946928912519	6.521229867771816	4.33312671453037e-10	7.307715034371791e-8	12.632933415377051	protein_coding	ZNF618	9
ENSG00000137959	0.47587475652232136	4.028743216442333	6.514140189569206	4.50957799481517e-10	7.533547842659154e-8	12.59479505374213	protein_coding	IFI44L	1
ENSG00000138688	-0.3471706746089325	8.146143697829887	-6.503422561508078	4.789803266582788e-10	7.878022603707406e-8	12.537194126958115	protein_coding	BLTP1	4
ENSG00000117054	-0.478789834809918	8.641312533990549	-6.502868070460868	4.804757404565168e-10	7.878022603707406e-8	12.53421582535247	protein_coding	ACADM	1
ENSG00000109113	0.6188181313015013	6.343977854293948	6.491639396875949	5.117644674415123e-10	8.314059806838808e-8	12.473941299820067	protein_coding	RAB34	17
ENSG00000134851	0.3367174836979059	7.0765385297556795	6.484785320511633	5.318380254283715e-10	8.561625231168728e-8	12.437184218157908	protein_coding	TMEM165	4
ENSG00000090339	1.1056235331167938	5.227802158440598	6.478863562913565	5.498022874924369e-10	8.771080096320786e-8	12.405448370740968	protein_coding	ICAM1	19
ENSG00000068079	0.4871054114385007	7.981601159190648	6.456002310427766	6.24917685537435e-10	9.880394978122231e-8	12.283116897248254	protein_coding	IFI35	17
ENSG00000124253	-1.6411689641927287	8.45634031498089	-6.43886574970121	6.877460920326115e-10	1.0777529024525207e-7	12.191613158616155	protein_coding	PCK1	20
ENSG00000219481	-0.5894576784424341	5.566777869226916	-6.430478122900818	7.207188140505203e-10	1.1110338917766376e-07	12.146886894407688	protein_coding	NBPF1	1
ENSG00000166033	0.7686593270157651	6.195936260236637	6.430276043186201	7.215320620867027e-10	1.1110338917766376e-07	12.14580981761643	protein_coding	HTRA1	10
ENSG00000185658	-0.2822662135589642	5.400487534616724	-6.427590734602877	7.324247071809613e-10	1.1180841995483158e-7	12.131499443171444	protein_coding	BRWD1	21
ENSG00000136381	-0.23244151465625595	5.931717223372483	-6.419706846834919	7.653460881083431e-10	1.1583545750617554e-7	12.089508929081239	protein_coding	IREB2	15
ENSG00000112096	0.7666224127540948	6.996775955873549	6.417231169751253	7.759805316101867e-10	1.164496885911287e-7	12.0763305109133	NA	NA	NA
ENSG00000186834	-0.37216563899539246	7.620202423082268	-6.407103373175465	8.210162924375536e-10	1.2053425994630566e-7	12.022455178325027	protein_coding	HEXIM1	17
ENSG00000130775	0.6132911835817669	5.057309206183912	6.406817662217051	8.223232957219832e-10	1.2053425994630566e-7	12.020936176101797	protein_coding	THEMIS2	1
ENSG00000163359	0.8973794875796628	8.14104168326037	6.406534858404548	8.236190113792061e-10	1.2053425994630566e-7	12.019432675982783	protein_coding	COL6A3	2
ENSG00000101825	1.101868621313196	7.190739136861981	6.392299574535905	8.914955166318848e-10	1.2939838203702798e-7	11.943811372065658	protein_coding	MXRA5	X
ENSG00000150593	-0.5843540169788923	9.927962069747993	-6.385207616811527	9.273309866337657e-10	1.3350550497000588e-7	11.906180580368888	protein_coding	PDCD4	10
ENSG00000116701	1.1244730258933053	5.090184863071318	6.355771473926006	1.091796981241059e-9	1.5541039373091279e-7	11.750298362297498	protein_coding	NCF2	1
ENSG00000087916	1.520945656821163	4.920492587467466	6.353305922676628	1.1068053019699866e-9	1.5541039373091279e-7	11.737264466469446	NA	NA	NA
ENSG00000164733	0.43548708582697593	10.575015079510925	6.352967144202941	1.1088832725393546e-9	1.5541039373091279e-7	11.735473821746192	protein_coding	CTSB	8
ENSG00000066777	-0.230843258515808	8.244194719465682	-6.351303744969417	1.1191417613672581e-9	1.5541039373091279e-7	11.726682735194858	protein_coding	ARFGEF1	8
ENSG00000123131	0.47408420037252874	10.326215673208859	6.35006042741883	1.1268702902635988e-9	1.5541039373091279e-7	11.720112830754859	protein_coding	PRDX4	X
ENSG00000101017	1.0130481710261794	6.198815066946533	6.349217406743899	1.1321403202669839e-9	1.5541039373091279e-7	11.715658672728088	protein_coding	CD40	20
ENSG00000120708	0.8270500993410819	8.32245153422332	6.344728197159898	1.1606139077266172e-9	1.5809346983094567e-7	11.691946548848582	protein_coding	TGFBI	5
ENSG00000117528	-0.37347304598988273	8.633223518668249	-6.336682328752089	1.2134148165422438e-9	1.6402404252923705e-7	11.649477259066847	protein_coding	ABCD3	1
ENSG00000127920	0.6739856879212871	7.948454361271736	6.3303491469985955	1.2566274740896417e-9	1.6857847963014678e-7	11.616074602953374	protein_coding	GNG11	7
ENSG00000111801	0.6428097029112543	6.840905003920411	6.328235138190917	1.2713851762591025e-9	1.6927585489621193e-7	11.604930014923978	protein_coding	BTN3A3	6
ENSG00000175040	0.8688403328542211	5.210916203016272	6.324589719067604	1.2972339287144017e-9	1.7142849559458676e-7	11.585718264260608	protein_coding	CHST2	3
ENSG00000151150	-0.8098690582073482	8.09447066663399	-6.289159898052871	1.5768845265686877e-9	2.0593218788146644e-7	11.399402090818084	protein_coding	ANK3	10
ENSG00000198535	1.043887875533839	4.726942022696213	6.288618227960892	1.5815889740162318e-9	2.0593218788146644e-7	11.396559270631604	protein_coding	C2CD4A	15
ENSG00000158714	0.5520363491801614	4.692245652871702	6.284202807947112	1.6204541971780465e-9	2.094525760848821e-7	11.373392437655282	protein_coding	SLAMF8	1
ENSG00000081041	1.5991454939483498	6.909115495143046	6.28062473227935	1.6526347396835678e-9	2.1206417369794652e-7	11.35462734633674	protein_coding	CXCL2	4
ENSG00000152465	-0.4405626014661257	5.6947493894361125	-6.277446587871413	1.6817434142581049e-09	2.1326769438081752e-7	11.33796596189885	protein_coding	NMT2	10
ENSG00000092010	0.2638134574771982	10.375781076739413	6.276975462013474	1.686101039830272e-9	2.1326769438081752e-7	11.335496593321688	protein_coding	PSME1	14
ENSG00000136689	1.4483612775197958	4.99743615731212	6.264624030717444	1.8043786288706113e-9	2.253722861581901e-7	11.270803942941646	protein_coding	IL1RN	2
ENSG00000140853	0.6253727290770046	6.180614480708287	6.264123970640373	1.8093347979069262e-9	2.253722861581901e-7	11.268186679931558	protein_coding	NLRC5	16
ENSG00000169403	0.8970523776543811	5.219070195877847	6.263054256840492	1.8199817551739995e-9	2.253722861581901e-7	11.262588400524104	protein_coding	PTAFR	1
ENSG00000106366	0.6879548049385975	4.242116972425054	6.261048730051206	1.84010876805182e-9	2.2628226433792797e-7	11.252094412703608	protein_coding	SERPINE1	7
ENSG00000104522	0.4868984352528045	8.769772474939279	6.254839670974474	1.9038154208651888e-9	2.3250181705297076e-7	11.219620270584736	protein_coding	GFUS	8
ENSG00000159403	0.8149283525450084	9.050916998336545	6.252316290795861	1.9303196613131456e-9	2.3412397645570675e-7	11.206429154487909	protein_coding	C1R	12
ENSG00000149485	0.6740217766481518	4.74436243848487	6.243855775798832	2.02185167940875e-9	2.4355747985693974e-7	11.162228643710373	protein_coding	FADS1	11
ENSG00000127831	-0.5612954400367443	6.638748184949692	-6.240837423473502	2.0555255668122297e-9	2.4594085633183085e-7	11.146469973421686	protein_coding	VIL1	2
ENSG00000100219	0.5349741557364158	10.71422563262984	6.235216312684972	2.1197086708463542e-9	2.519181284788405e-7	11.11713673014347	protein_coding	XBP1	22
ENSG00000141756	0.6422914926252918	5.64031462464063	6.228375801882948	2.2004697593610705e-9	2.5977278999177225e-7	11.081465287055837	protein_coding	FKBP10	17
ENSG00000136859	0.8126416131995415	4.872153977622323	6.223099933491019	2.264811595457428e-9	2.655979055123188e-7	11.053971897558379	protein_coding	ANGPTL2	9
ENSG00000156219	0.6000765633166383	4.024551674384986	6.217687812465214	2.3327309296914855e-9	2.710358724379142e-7	11.02578555630726	protein_coding	ART3	4
ENSG00000101856	-0.33001290073308276	9.805486603545248	-6.216977334993635	2.341794018692166e-9	2.710358724379142e-7	11.022086673077316	protein_coding	PGRMC1	X
ENSG00000139289	0.8776127119124304	5.637622524876941	6.214776931835043	2.370082656247651e-9	2.7167129112117486e-7	11.01063284189347	protein_coding	PHLDA1	12
ENSG00000137198	0.5812647992207434	4.363957382156124	6.213123033670448	2.3915656219346607e-9	2.7167129112117486e-7	11.00202563619205	protein_coding	GMPR	6
ENSG00000153561	-0.41864871034991413	7.065207580722443	-6.2129894322677535	2.393309318664066e-9	2.7167129112117486e-7	11.001330419303985	protein_coding	RMND5A	2
ENSG00000176542	-0.3151195895890142	7.503818763469617	-6.204423554459868	2.5077468997097506e-9	2.8263722169505276e-7	10.9567785168695	protein_coding	USF3	3
ENSG00000106991	0.6343427456067419	5.9425641259310975	6.202989291315786	2.5274254490913334e-9	2.8263722169505276e-7	10.949323031855288	protein_coding	ENG	9
ENSG00000138592	-0.20759746429552095	8.039387392433603	-6.202237727211411	2.5377975067491185e-9	2.8263722169505276e-7	10.94541679130523	protein_coding	USP8	15
ENSG00000146039	-1.0204864505664393	7.630035151616635	-6.184407008871557	2.7964811093089795e-9	3.095005467727713e-7	10.852840232425274	protein_coding	SLC17A4	6
ENSG00000138755	1.915211360494487	7.218171477765251	6.181994144979005	2.833414258707414e-9	3.116403707651608e-7	10.840327218214737	protein_coding	CXCL9	4
ENSG00000011028	0.29574514899107207	4.20563554614928	6.168126514780002	3.055137473387793e-9	3.339529282638953e-7	10.768477411505605	protein_coding	MRC2	17
ENSG00000153395	0.9142835586848097	6.9623065074338175	6.165747359250511	3.094848689422389e-9	3.3621828584228014e-7	10.756162239587015	protein_coding	LPCAT1	5
ENSG00000167232	-0.5582277411145888	8.882107786176725	-6.157068392388006	3.244046364203084e-9	3.502778842518793e-7	10.711266105119817	protein_coding	ZNF91	19
ENSG00000131781	-0.7851755729902967	7.430278757064916	-6.15554398203284	3.2709700159976502e-9	3.510444669290084e-7	10.703384999547827	protein_coding	FMO5	1
ENSG00000157110	0.48598710400516865	5.067699646577259	6.153714485043867	3.3035711809152008e-9	3.5240746067256853e-7	10.693928447258306	protein_coding	RBPMS	8
ENSG00000122679	0.6677311284765395	5.924048988743784	6.15144299253667	3.344491896435442e-9	3.546363024076575e-7	10.682190030623586	protein_coding	RAMP3	7
ENSG00000152102	-0.2502274150899897	7.752748317733347	-6.1394656346639165	3.5686146394264778e-9	3.757570627368047e-7	10.620345520740381	protein_coding	FAM168B	2
ENSG00000140511	0.6011240177077926	4.159237184801313	6.138157338157787	3.59396954461936e-9	3.757570627368047e-7	10.613595394681498	protein_coding	HAPLN3	15
ENSG00000140279	2.145558110423962	6.441866007274543	6.137471288499835	3.607335705063067e-9	3.757570627368047e-7	10.610056146702108	protein_coding	DUOX2	15
ENSG00000196154	0.690648115989859	8.890773424680376	6.136113989358882	3.6339233232756056e-9	3.7631294858809605e-7	10.603054833542474	protein_coding	S100A4	1
ENSG00000204482	0.7700273305192455	7.2775747743446875	6.13194746495837	3.716744701830574e-9	3.8265183244195233e-7	10.581569676602937	protein_coding	LST1	6
ENSG00000068912	0.3525595212721786	9.084685784328139	6.129138544092089	3.773620551351498e-9	3.8626169204238343e-7	10.567091028269191	protein_coding	ERLEC1	2
ENSG00000103742	0.762154662788574	5.235085722540755	6.125416668046977	3.8502972349633414e-9	3.9184519216511984e-7	10.547913819291837	protein_coding	IGDCC4	15
ENSG00000163563	1.2933301942352804	5.862518900813486	6.121046236600296	3.9422849950117805e-9	3.9891418680953486e-7	10.525405496947934	protein_coding	MNDA	1
