UniprotID	logFC	AveExpr	t	P.Value	adj.P.Val	B	ensembl_gene_id
P52435	0.244917205050047	23.2818625284298	0.503320336832423	0.616515009151761	0.897939625005374	-6.13625645287465	ENSG00000005075
P49916	0.0760190574873292	27.0541470721833	0.454179425523452	0.651278955694936	0.904691039418433	-6.15921705281345	ENSG00000005156
Q9H6T3	0.273610579259419	24.2180022295484	0.70502901029341	0.483421209091405	0.836450271297841	-6.01760487821621	ENSG00000005175
Q53FZ2	-1.05212622366925	25.4371591111043	-2.38491993411074	0.0201406852260952	0.171926422336922	-3.59821272283722	ENSG00000005187
Q6FI81	-0.0124705713466753	26.0630837118768	-0.0244159141505142	0.980599030977493	0.995421890307053	-6.25979674370391	ENSG00000005194
P31323	-0.322225862189526	26.9248638926564	-2.18838158339848	0.0324018466922115	0.229463987029389	-4.00311993086314	ENSG00000005249
Q92793	-0.614487648090687	25.6086408063705	-0.798757100587408	0.427498301501463	0.808584196353618	-5.94917526630281	ENSG00000005339
P05164	5.97287584283648	26.6975362039863	6.67174967465483	8.7681334439525e-09	9.33600801592809e-06	9.89577566415251	ENSG00000005381
P27169	-0.251846165623963	26.6428769916088	-1.4550271050273	0.15068482984603	0.51999143423668	-5.24089340532177	ENSG00000005421
Q9UKG9	-0.214911774089408	23.1107411472671	-0.545632372220175	0.587268132433521	0.888330067687065	-6.11461471267819	ENSG00000005469
Q6NTF9	-0.07487599167629	22.7399393606427	-0.272519840109185	0.78612405331106	0.951055946761935	-6.22373187484632	ENSG00000005486
P20701	0.527982181386768	23.5779680867007	1.61309763376797	0.111780547067108	0.442718267674068	-5.01231117358701	ENSG00000005844
Q15119	-0.570744110226457	24.889228062075	-0.893359710555614	0.375104475957406	0.769642517538263	-5.87172078459715	ENSG00000005882
P26006	-0.509186962506501	26.7641678843316	-2.82266806130548	0.00638591021050685	0.0815485923929013	-2.59574029087828	ENSG00000005884
P13473	-0.564847511467157	26.2657382028279	-1.26084301090048	0.212069406398754	0.599312276754402	-5.49149441627856	ENSG00000005893
Q9BZF2	-0.278262460503878	23.3586313509493	-0.79105446905157	0.431915107152586	0.811096200796257	-5.95514469932545	ENSG00000006025
P63010	-0.319362129023297	30.3195796696971	-2.97147898735254	0.00420786222808834	0.0633852837838832	-2.22536122436892	ENSG00000006125
Q8TB22	-0.316504173964102	25.8075071738324	-0.457573215691567	0.64886267854236	0.904095144396528	-6.15769665112004	ENSG00000006282
P11233	-0.238719817206011	27.5285865539939	-1.56068472904822	0.123666747440985	0.464756860822469	-5.09051410385182	ENSG00000006451
Q9UHR4	0.22170779349559	26.6034922087735	0.745652855438508	0.458682824908916	0.82722035634071	-5.98898792485946	ENSG00000006453
Q53H12	-0.247742327311705	26.781369035529	-0.803569835979003	0.424702516148786	0.805811698176524	-5.94547105384341	ENSG00000006530
P43353	0.355067285104884	22.9877191260756	0.679344887182277	0.499437011817524	0.846186901756955	-6.03488421142239	ENSG00000006534
O94887	-0.722474809151596	24.6768523084158	-1.68272420121959	0.0974369259161106	0.414448952434127	-4.90477054912295	ENSG00000006607
Q9Y6N9	-0.571514411359253	26.6109156853482	-2.81778351726172	0.00647251298809629	0.0815485923929013	-2.60765292532803	ENSG00000006611
O75223	-0.015554073880292	27.8850247206638	-0.0843416562617226	0.93305538051392	0.986993402510651	-6.25660444974881	ENSG00000006625
Q8N7H5	0.404869610525569	24.9435162641945	1.10711836796184	0.272501461362602	0.672375777742202	-5.665722213339	ENSG00000006712
P49754	-0.676377360275602	23.8445655857284	-1.23334953655738	0.22208110115042	0.615037198869091	-5.52423712007036	ENSG00000006715
Q17R89	-0.426574129078627	22.697337021372	-1.35952720570266	0.178882766017199	0.558699640424966	-5.36835041835459	ENSG00000006740
Q9BQ52	-0.0962132083712959	25.0743003089782	-0.39175779774457	0.696574760603371	0.918627247586294	-6.18500603151794	ENSG00000006744
Q9Y6U3	-0.470414742993349	28.331927706261	-1.46307039330143	0.148489499046512	0.516398748916218	-5.22979348910833	ENSG00000006747
P51689	0.538235328937333	22.6965015273369	1.14335714277833	0.257267224086146	0.658177329544043	-5.62659800709942	ENSG00000006756
Q96CT7	0.317049440689303	23.5934046253494	0.392698520282292	0.695884982330434	0.918627247586294	-6.18464410647391	ENSG00000007080
P43034	-0.47099568263118	28.9053262234642	-2.8787075431843	0.00546593187378191	0.0741435982779421	-2.45794657036038	ENSG00000007168
P35228	2.64980221241751	25.0400389539416	3.63025655846971	0.000574319601037975	0.0177996244109494	-0.426814324225525	ENSG00000007171
Q14002	-0.527873421917594	28.6367972416949	-1.97610978348454	0.0525769766013208	0.296486301351605	-4.40688400907492	ENSG00000007306
Q9NQ29	-0.0765594710372284	24.0118245605684	-0.175311475333209	0.861403747851678	0.970442117244495	-6.24503766126489	ENSG00000007392
Q9NVH1	-0.368195821724644	27.5679819420894	-2.20598339211951	0.0310838672395611	0.224099104942585	-3.96805459593897	ENSG00000007923
P20618	0.328731845306169	30.2075307483596	3.16189778734423	0.00242214060622233	0.0458602547066624	-1.73106217078088	ENSG00000008018
Q9UQ88	0.0709279460416035	26.4515214773175	0.481510996842185	0.631841346297483	0.899825244544314	-6.1467353040758	ENSG00000008128
O95544	0.419326852033226	23.2324976085214	0.909628900071464	0.36652593016758	0.762689442260677	-5.85754384441922	ENSG00000008130
Q16563	-1.34439822021113	26.1780769271983	-2.1452772854541	0.0358663413215133	0.239680342188985	-4.0882890836282	ENSG00000008282
P49447	-0.11217315130585	22.5771638814679	-0.304954273278361	0.761418002934325	0.941105081437488	-6.21456980452543	ENSG00000008283
O60271	0.0179798813084062	26.937411691627	0.0878736542606886	0.930259099191912	0.985780021659967	-6.25630653142956	ENSG00000008294
Q9UDR5	-0.138257878955031	23.4322437399582	-0.223260871273653	0.824063311179328	0.959906141301175	-6.23568235705285	ENSG00000008311
P10620	-0.671011799633693	27.9126471525055	-1.8109878765696	0.0749863848371928	0.361848453517064	-4.6959618096522	ENSG00000008394
O75448	0.549483303435647	21.8051570407572	1.42898972153787	0.158004917470584	0.530869263688907	-5.27644568079991	ENSG00000008838
Q9P2D3	0.232824748426772	25.2351742496102	0.564430729268668	0.574488721754113	0.883685586392464	-6.10444508009335	ENSG00000008869
Q99442	0.225955470022534	26.1205067935493	0.901893347057948	0.37058905701274	0.766461140494096	-5.86431564235933	ENSG00000008952
P60866	0.42703020987782	30.6676479159905	2.91759038135468	0.00490135059112629	0.0687069465864844	-2.36113691854381	ENSG00000008988
O75534	0.214078073125762	27.5671760110146	0.738198656788326	0.463166988827281	0.82980672773388	-5.99435688365642	ENSG00000009307
Q15386	1.07191217736894	27.9167455797883	2.46896110728422	0.0163398602028268	0.152832345945136	-3.4172807072087	ENSG00000009335
Q9Y228	0.350243792365571	24.4708090761616	0.649684703610423	0.518285547882951	0.855408226642526	-6.05405262753694	ENSG00000009790
Q9NP79	0.107811928671051	27.9739140952254	0.842782815823665	0.402575678302694	0.791514322635313	-5.91420027179535	ENSG00000009844
Q9UIG0	0.137027082180026	24.4470052013644	0.270381373220979	0.787761061876038	0.951535863469539	-6.22429987687846	ENSG00000009954
Q96S59	-0.935916735344165	24.3374110628184	-2.03665393302574	0.0459424989754407	0.277966389328181	-4.29536275368213	ENSG00000010017
Q8N6R0	-0.0546365576213788	23.2188578444885	-0.171489632353085	0.864394887151795	0.970506166261881	-6.24568658656179	ENSG00000010165
O43670	0.377822180749281	27.1066875848912	1.26071073841485	0.212116760340362	0.599312276754402	-5.49165358290404	ENSG00000010244
P31930	-0.64861919543425	32.0658943850192	-5.34547533246489	1.36111614547645e-06	0.00033737119733105	5.17184606365969	ENSG00000010256
P21926	-1.0120802384363	29.2664846783699	-5.47341671128248	8.37578925149246e-07	0.000249857937553481	5.62546736385978	ENSG00000010278
Q15021	0.428376825249618	23.6219665442213	0.711248297772608	0.479586429919936	0.834988761926377	-6.01332591347608	ENSG00000010292
Q9NY15	0.00408847040912619	26.5624533661472	0.0174551413295367	0.986129331036877	0.996938449968898	-6.2599395160746	ENSG00000010327
Q06187	-0.257929732061999	24.3781023407824	-0.490584307258406	0.625444933666147	0.899644216112239	-6.14243172825212	ENSG00000010671
O95372	0.167882884656297	27.5285600248989	0.851311718421007	0.397858400703766	0.788343698778211	-5.9072061296611	ENSG00000011009
Q9UBG0	0.075058752165944	25.0482738426968	0.295277380597091	0.768764371600132	0.94351643232578	-6.21741075060365	ENSG00000011028
O75954	1.41502884172416	23.2844311112759	2.973163655945	0.0041877284080747	0.06325673963776	-2.22108681341802	ENSG00000011105
Q9ULX6	-0.383905008920809	23.2492232966893	-0.945087598742392	0.348267190776169	0.747316439778146	-5.82578352581723	ENSG00000011243
Q6DKK2	-0.159253625879469	24.2404182888678	-0.483109744767575	0.63071220761751	0.899825244544314	-6.14598278480137	ENSG00000011295
P26599	0.171079442241396	31.2230062956097	1.87431912982869	0.0655794673371287	0.338796595137367	-4.58769440734216	ENSG00000011304
Q15031	-0.165660284992196	27.1523428914704	-1.09633734232412	0.277153321366787	0.677159489365423	-5.67712826438325	ENSG00000011376
Q9Y3P9	-0.393690315980042	26.8497510084579	-2.05587109287695	0.0439935397272653	0.271376439064228	-4.25935220095585	ENSG00000011454
P07585	-0.676451971531776	31.7859243768934	-3.96934568724554	0.000189217602250127	0.0102244259869119	0.590191470280546	ENSG00000011465
Q9NXS2	0.61819705742975	23.866615015618	1.22921356747155	0.223616732688795	0.617096175785425	-5.52910340374189	ENSG00000011478
P53041	0.134796065318177	27.1804544435267	1.14109281073689	0.258201023823662	0.658610111712775	-5.62907799138372	ENSG00000011485
Q13214	0.671994280779455	27.2257815740579	0.528052906015222	0.599413655687054	0.893202947043432	-6.12374350078906	ENSG00000012171
P02788	7.54034848901573	25.4895389192507	6.63236445163168	1.01557200418637e-08	9.33600801592809e-06	9.75805074667675	ENSG00000012223
P09917	0.832235931352564	25.3479433756465	2.13877820232811	0.0363831915078549	0.242243642603581	-4.10064617791766	ENSG00000012779
Q8N806	-0.444609836867642	23.4486357988224	-0.959897281417436	0.340819575515619	0.737495692574076	-5.81216948969388	ENSG00000012963
Q9NZN3	0.369714205797191	23.7346683493682	0.492788768690275	0.623895180626609	0.899037114426398	-6.14137409251166	ENSG00000013016
P43686	0.408753929967919	29.4458776484845	3.83154490813417	0.000298777970537487	0.0129304466138168	0.17070570195216	ENSG00000013275
Q9Y2E5	-0.108011953787468	26.2852298070795	-0.208837479999298	0.835258374392374	0.966093093015364	-6.23873209384169	ENSG00000013288
Q14764	-0.143076665727769	32.7498501922486	-1.78140761216905	0.0797228691450122	0.371563081579275	-4.74529400960928	ENSG00000013364
Q9Y5A7	-0.122558049033607	25.3719778121779	-0.186126836204121	0.852951711737556	0.96894755612696	-6.24312326105416	ENSG00000013374
O95394	0.0588227798851229	27.5253516664224	0.171245370324513	0.864586393015881	0.970506166261881	-6.24572746698591	ENSG00000013375
Q9UBS8	0.0404019095846628	23.4317097852139	0.079855566885258	0.93660823125038	0.987531394271817	-6.25696523069121	ENSG00000013561
Q9NRV9	-0.397414705797864	28.1863125214285	-2.43869737856878	0.0176050715854071	0.159469194942234	-3.48239067042493	ENSG00000013583
Q8NFJ5	-0.0196833883292626	23.4414932959991	-0.0464243514223814	0.963120603190429	0.992154633017358	-6.25903305780969	ENSG00000013588
O94874	0.041530066440135	28.8913609111728	0.536100322497095	0.593799273629139	0.891538678272224	-6.11964110119582	ENSG00000014123
P07384	-0.135667973015835	32.0581266821665	-1.31726698507501	0.192576077447159	0.576282374419745	-5.42215728545792	ENSG00000014216
P15309	0.07292130163205	23.8204432939234	0.160596131360983	0.872931394160529	0.972371164695261	-6.2474578247661	ENSG00000014257
P40925	-0.271291082601493	32.0881280774065	-1.69015345591817	0.095999614949376	0.409934142771298	-4.8930513542888	ENSG00000014641
Q6PML9	0.258762988304781	25.3225711161074	0.496644263610974	0.621188835814284	0.899037114426398	-6.139513032783	ENSG00000014824
A4FU01	-0.158570334278977	23.0881560874861	-0.355695729343302	0.723270675236374	0.930065909578256	-6.19817898390264	ENSG00000014914
Q7KZN9	-0.853314918436233	24.7569579555507	-2.39504628744456	0.0196396308148308	0.169836802917737	-3.57656584035307	ENSG00000014919
Q15326	0.231272696396669	22.4908040338128	0.592963771459555	0.555353020566432	0.876763179255574	-6.08835813791445	ENSG00000015171
P42768	0.237680116831193	24.0915512597987	0.697544803420193	0.488058444728898	0.838290074277954	-6.02270511678077	ENSG00000015285
P16444	0.55228454242712	22.9497640546377	0.940537464251198	0.350576521996264	0.747886658420552	-5.8299250505141	ENSG00000015413
P55957	0.195775505733554	27.0330691474918	0.779067094158574	0.438891108166135	0.816585927218465	-5.96427077985077	ENSG00000015475
P43243	0.145088945764936	29.6037164887414	1.38723165075784	0.170316679898569	0.547604277999349	-5.33220973634831	ENSG00000015479
Q8IVD9	-0.111111421917279	22.2329498820341	-0.268111317297317	0.789499853823611	0.952274204106648	-6.22489794618637	ENSG00000015676
Q8NE62	-0.964221064583285	28.5709731809893	-2.86798296087354	0.00563976042316297	0.0753765038909502	-2.48532054635101	ENSG00000016391
A8K7I4	-1.17026399550478	32.8899440092203	-4.09473444231088	0.000125296068225586	0.00803811129451904	0.971229639126214	ENSG00000016490
Q14CN2	-0.028299851465178	28.8224256224538	-0.146162325978779	0.884265416508569	0.975031286806855	-6.24962585670438	ENSG00000016602
P98194	0.0893939043370651	25.1609694606098	0.367889488771621	0.71420328513728	0.925540960344166	-6.19386636627659	ENSG00000017260
Q15311	0.225991928410007	22.8890996566489	0.408063347104185	0.684626978321522	0.911797144470554	-6.17863466680821	ENSG00000017797
Q7L099	-0.558932973964087	23.0654104698838	-1.12895241997723	0.26324870677153	0.663659361084213	-5.64229430254384	ENSG00000018189
Q12860	-0.701437967441318	23.0487349824331	-1.87973911243511	0.0648242990283316	0.336333874977633	-4.57828038970649	ENSG00000018236
O00116	0.00766290792001811	27.8509953769211	0.0408463305021535	0.967549095769072	0.993650462264991	-6.25927150558951	ENSG00000018510
Q6P3X3	-0.319339005637058	23.9012999664136	-0.623048108588036	0.535528366856555	0.865972561074686	-6.07054779801061	ENSG00000018699
Q96IQ7	-0.863906071054185	25.8104997723746	-2.20506933323615	0.0311511317708563	0.224099104942585	-3.96988141104425	ENSG00000019102
Q86UU1	-0.0943592956201442	26.490082473116	-0.466894262473411	0.64220515719672	0.902647786771382	-6.15350050651233	ENSG00000019144
P04233	0.170214387843938	28.2208363586668	0.770616392829486	0.443848562180826	0.819136714369994	-5.97062228861825	ENSG00000019582
P49959	0.125563509344921	26.8931376820023	0.93020408003231	0.355857874515601	0.754175277782189	-5.83925837812952	ENSG00000020922
P30740	-0.0248920990385706	29.7986964591809	-0.144914401644434	0.885246513878178	0.975031286806855	-6.24980372613809	ENSG00000021355
O60306	0.316603687409586	27.9299389825166	0.340579894943846	0.734611578220521	0.933275107245591	-6.20329075890294	ENSG00000021776
P07358	0.0468760552649634	25.4514061224073	0.178685303814679	0.858764933456582	0.970185627365775	-6.24445293230778	ENSG00000021852
Q13642	-1.20697179808057	29.2178661786482	-4.39322984125606	4.43468819629262e-05	0.00431827763113994	1.92977758694414	ENSG00000022267
Q9BY42	0.359323577476982	23.1194240435303	0.622541997855722	0.535858834594894	0.865972561074686	-6.07085461931957	ENSG00000022277
P13489	-0.00826606095743898	30.0333095176415	-0.0398872738818888	0.968310615500661	0.993650462264991	-6.25930943231974	ENSG00000023191
P28331	-0.48210053179249	31.4300488461895	-4.08294441141523	0.000129062715508822	0.00814662036167853	0.942420706957643	ENSG00000023228
Q9BS26	0.0106987034319346	30.0005939776437	0.097526138819057	0.922621831369162	0.985515542890508	-6.2554300459988	ENSG00000023318
Q9Y315	-0.0345196247302724	26.7478442917357	-0.237102406940465	0.813355705888449	0.956881825291329	-6.23256375060626	ENSG00000023697
Q9Y3F4	0.117403968990761	29.171964334863	1.32971884529226	0.188461758366754	0.571251788979384	-5.40646961243248	ENSG00000023734
Q9H4E7	0.374700876317657	25.1957845443253	1.01322349842866	0.314874524686813	0.712452607102569	-5.76145067371161	ENSG00000023892
P48507	0.327590485821407	25.54199369608	1.79032289231806	0.078263753327887	0.367004801979162	-4.73048306224062	ENSG00000023909
Q8IWV8	0.296544291865509	23.5379213769843	0.66065584984486	0.511269941885586	0.851757974425609	-6.04706058968184	ENSG00000024048
Q9NZN4	-0.33584864029147	30.3864392267869	-2.84110680836732	0.00606852769520915	0.0789777601956456	-2.55062923175553	ENSG00000024422
Q9NQL2	-0.374893592122937	24.3667201500139	-0.511230202308241	0.610997968432189	0.89744488760617	-6.1323422267478	ENSG00000025039
P19971	0.656689961817126	30.1238244423389	3.46323006756834	0.00097096304423144	0.0243993616598804	-0.905092699828179	ENSG00000025708
Q15785	-0.0544613669219949	25.9689232868105	-0.117833868888082	0.906578582469606	0.979157145407174	-6.25328813943117	ENSG00000025772
Q9UGP8	-0.191416850800966	27.0123669313075	-0.649523437397755	0.518389050016197	0.855408226642526	-6.05415454346016	ENSG00000025796
O60684	-0.349197440426803	26.539171456394	-1.50631540801989	0.137042887915893	0.493433304729305	-5.16911632120622	ENSG00000025800
P08670	0.107180617254656	35.2268222449924	0.861938544875075	0.392028744107972	0.784314072507352	-5.89839540944462	ENSG00000026025
P25445	-0.936599350572401	26.3975197022015	-3.77501464877037	0.000359491177499005	0.0143087984737377	0.00119035732406569	ENSG00000026103
O00584	-0.486300446050997	28.6966672355226	-2.44410249115474	0.0173667742301906	0.158895327838565	-3.47063235063691	ENSG00000026297
P16070	0.177296461791158	29.0347994787819	1.31985892929945	0.191714126071887	0.575353400919097	-5.41890325911051	ENSG00000026508
Q99797	0.273912749528893	25.4519148140592	1.0458752002686	0.299661841548416	0.69891189989885	-5.72908800486325	ENSG00000027001
P09086	-0.0387768312671	23.853093949179	-0.0768499882829988	0.938989288984292	0.988539327237031	-6.25719591959368	ENSG00000028277
Q13596	-0.153767127178487	27.9888808333884	-1.24391652813568	0.218192873607388	0.60890774809677	-5.51173370994285	ENSG00000028528
Q9NYF8	-0.032211051991986	26.7330343561595	-0.107840690599778	0.914468807342478	0.981232188124171	-6.25439260624512	ENSG00000029363
P16157	-0.333882726826221	28.221806846685	-1.74780301215344	0.0854277154878641	0.387229702872255	-4.8005225668584	ENSG00000029534
Q15276	0.309458487276839	24.3889334305764	0.492591707097447	0.624033647185754	0.899037114426398	-6.14146882831435	ENSG00000029725
O15347	-0.0672578518008144	26.242399802297	-0.272393370325512	0.786220839790554	0.951055946761935	-6.22376559089866	ENSG00000029993
Q12769	0.321836192898591	25.8818614135478	0.662096692255189	0.510352368869998	0.851520123165617	-6.04613375078717	ENSG00000030066
Q16611	0.283841996778794	25.9706190199305	1.83118341216044	0.071858338195816	0.352377264551965	-4.66175344328031	ENSG00000030110
P28799	-0.290903058363089	25.4392253523125	-0.3797508323776	0.705431409260075	0.922253050754061	-6.18952540709385	ENSG00000030582
P49591	0.141988722209486	29.6049524126025	1.87046449731572	0.0661210434118424	0.33883319611394	-4.59437484577516	ENSG00000031698
Q9H6Z4	0.289194337957458	25.7643283214343	1.16523385933562	0.248368869721738	0.648327164477087	-5.60239556195672	ENSG00000031823
Q53HC9	0.00449861188062783	24.7410039135883	0.00837386588503712	0.99334547151058	0.997182823919789	-6.26005441389616	ENSG00000032389
Q8IY17	0.23562170897252	24.7294886228351	1.10835148392337	0.271972896965726	0.672267393113951	-5.66441077835496	ENSG00000032444
Q9BT22	-0.129626619022996	26.2245549607034	-0.697241798363752	0.488246703815658	0.838290074277954	-6.02291047674038	ENSG00000033011
Q6NZY4	-0.0135017997826843	23.452036517432	-0.0235039673758086	0.981323435451254	0.995444274324092	-6.25981815565117	ENSG00000033030
Q9UG63	0.263107248113151	26.4554546922009	1.11726354821046	0.268174190643187	0.667659708606357	-5.65489103204933	ENSG00000033050
Q9BYC5	1.03599903737468	23.5373302778171	2.31219432849745	0.0240873006449721	0.192308893337546	-3.75143890872145	ENSG00000033170
A0AVT1	-0.00411240838769089	28.6640378769251	-0.0317011569623884	0.974811769858847	0.995421890307053	-6.25959649054518	ENSG00000033178
Q93050	-0.066202381535156	27.3411438683924	-0.460204338748154	0.646972639331585	0.903814295394978	-6.15652780895126	ENSG00000033627
Q9Y6M7	0.139305163431835	22.6115954625531	0.415518595705349	0.679190781441166	0.909601978345677	-6.17563547678642	ENSG00000033867
P46734	0.284227058780196	25.5403264714731	0.913036557013135	0.364745108190308	0.761759890831768	-5.8545428882635	ENSG00000034152
P63313	0.0576912187054255	27.4916618991135	0.157726886312346	0.875183547547641	0.972564883794026	-6.24790460484695	ENSG00000034510
P60520	0.0842112653293974	24.6961895942161	0.249347177784185	0.803912958960799	0.955323756992255	-6.22964887768185	ENSG00000034713
Q96C01	0.204743819262294	28.1629752904613	0.414410079218162	0.680024516449193	0.909811103047585	-6.17606230734845	ENSG00000035141
P18206	-0.402613892664057	33.0794073929604	-4.15783528437348	0.000100003878569672	0.00715834260079461	1.17766515863052	ENSG00000035403
Q9UIK4	0.202278302406256	22.0112345282336	0.529698968843828	0.598204354806039	0.893202947043432	-6.12296738010319	ENSG00000035664
P30520	0.465211077080802	28.1933010363349	3.75192773799072	0.000387542624820881	0.0146628690737605	-0.0675972114616226	ENSG00000035687
P16035	0.392175976390032	22.638818765602	0.813929287982852	0.418787260608162	0.802405808888372	-5.93735139591485	ENSG00000035862
P35251	0.00473191810565154	21.7605663709286	0.0115820593785471	0.990796089934354	0.997028532073778	-6.26002305286954	ENSG00000035928
Q9NUY8	-0.0244667084850789	24.8982223009356	-0.0507213959371969	0.959709888277133	0.992102598482212	-6.25882858519286	ENSG00000036054
Q13618	-0.559843261765089	27.68768138615	-2.24737455964509	0.0281687369603618	0.212679426206073	-3.88465932496554	ENSG00000036257
P00480	-0.204352122764401	22.9320992737738	-0.335853470915328	0.738110454000513	0.934528311827964	-6.20488723191546	ENSG00000036473
Q9NRH3	-0.318254832110352	26.1281894289758	-0.898028827368307	0.372629599117612	0.767932427811162	-5.86767760591078	ENSG00000037042
Q9UNX3	0.420597908224607	30.0829881394732	1.76402117184692	0.0826382135834766	0.378914294428102	-4.77399936296479	ENSG00000037241
Q08J23	0.244869379912679	27.2387166099636	2.0194216675533	0.0477530501779834	0.283289387835268	-4.32740343925253	ENSG00000037474
Q9BV20	0.539057737874071	25.155941370564	1.41618009913845	0.161706007097128	0.535165128455817	-5.29371627299324	ENSG00000037757
P20933	0.718676365632422	25.4032652714261	2.71384733327144	0.00859160636204444	0.0994692770535633	-2.85736204905846	ENSG00000038002
Q8NFC6	0.155359892832656	22.917116013039	0.336753955761617	0.737434773075708	0.934528311827964	-6.20459110336277	ENSG00000038219
Q9NZL9	0.142105249183331	28.3633263731748	1.50679301454149	0.136920594759051	0.493433304729305	-5.16843707326183	ENSG00000038274
Q6P2E9	-0.0250452580139857	26.4902117843291	-0.101312735241582	0.919627743269653	0.984162486852644	-6.25506129137584	ENSG00000038358
O75962	-0.198341746067904	22.5924314080858	-0.78105257806482	0.437731103220326	0.816329584767592	-5.96276865000333	ENSG00000038382
P13611	-0.993647558683428	28.484119476863	-4.43155144708783	3.86563670328113e-05	0.00413319940058666	2.05666673061364	ENSG00000038427
Q2KHT3	-0.899704588835249	25.035111617801	-2.20698505711653	0.0310103025133572	0.223972423318327	-3.96605195495514	ENSG00000038532
